school,meal_type,food_item,recommended_quantity
fort belvoir primary elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",24
fort belvoir primary elementary,Breakfast,Cinnamon Chex Cereal (Each),22
fort belvoir primary elementary,Breakfast,Blueberry Chex Cereal (Each),19
fort belvoir primary elementary,Breakfast,Fat Free White Milk (Each),19
fort belvoir primary elementary,Breakfast,Banana (Each),17
fort belvoir primary elementary,Breakfast,String Cheese (1 Stick),17
fort belvoir primary elementary,Breakfast,Natural Breakfast Syrup (Each),12
fort belvoir primary elementary,Breakfast,Natural Grape Jam (Packet),9
fort belvoir primary elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",7
fort belvoir primary elementary,Breakfast,Mandarin Orange Parfait (Parfait),7
fort belvoir primary elementary,Breakfast,Orange (6 Slices per 1/2 cup),7
fort belvoir primary elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),6
fort belvoir primary elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),6
fort belvoir primary elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),5
fort belvoir primary elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),5
fort belvoir primary elementary,Breakfast,Strawberry Parfait (Parfait),5
fort belvoir primary elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),5
fort belvoir primary elementary,Breakfast,Blueberry Bread (1 square),4
fort belvoir primary elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),4
fort belvoir primary elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),4
fort belvoir primary elementary,Breakfast,Applesauce (1/2 Cup),3
fort belvoir primary elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),3
fort belvoir primary elementary,Breakfast,Blueberry Muffin Top (Muffin Top),3
fort belvoir primary elementary,Breakfast,"Parfait, Triple Berry (Parfait)",3
fort belvoir primary elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",3
fort belvoir primary elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),2
fort belvoir primary elementary,Breakfast,Golden Delicious Apple (Each),2
fort belvoir primary elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
fort belvoir primary elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),1
fort belvoir primary elementary,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),1
fort belvoir primary elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),1
fort belvoir primary elementary,Breakfast,"Apple, Slices, IW - ER Supper Only (Each)",1
fort belvoir primary elementary,Breakfast,Assorted Craisins (Packet),1
fort belvoir primary elementary,Breakfast,Biscuit (Biscuit),1
fort belvoir primary elementary,Breakfast,Bottled Water (Bottle),1
fort belvoir primary elementary,Breakfast,Chilled Pineapple (1/2 cup),1
fort belvoir primary elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),1
fort belvoir primary elementary,Breakfast,Fat Free Unflavored Shelf-Stable Milk (Each),1
fort belvoir primary elementary,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",1
fort belvoir primary elementary,Breakfast,IW Applesauce Cup (Each),1
fort belvoir primary elementary,Breakfast,"Lactose Free, White Milk (Each)",1
fort belvoir primary elementary,Breakfast,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",1
fort belvoir primary elementary,Breakfast,Mini Maple Waffles (Package),1
fort belvoir primary elementary,Breakfast,Strawberry Flavored Dried Cranberries (2 Eaches),1
fort belvoir primary elementary,Breakfast,Whole Strawberries (1/2 cup thawed),1
fort belvoir upper elementary,Breakfast,Apple Juice (Each),107
fort belvoir upper elementary,Breakfast,Orange Tangerine Juice (Each),58
fort belvoir upper elementary,Breakfast,Mini Maple Pancakes (Package),50
fort belvoir upper elementary,Breakfast,1% White Milk (Each),48
fort belvoir upper elementary,Breakfast,Bagel (Bagel),24
fort belvoir upper elementary,Breakfast,Cream Cheese (Each),18
fort belvoir upper elementary,Breakfast,Honey Cheerios Cereal (Each),18
fort belvoir upper elementary,Breakfast,Red Delicious Apple (Each - serving),18
fort belvoir upper elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",16
fort belvoir upper elementary,Breakfast,Cinnamon Chex Cereal (Each),15
fort belvoir upper elementary,Breakfast,Blueberry Chex Cereal (Each),13
fort belvoir upper elementary,Breakfast,Fat Free White Milk (Each),13
fort belvoir upper elementary,Breakfast,Banana (Each),12
fort belvoir upper elementary,Breakfast,String Cheese (1 Stick),12
fort belvoir upper elementary,Breakfast,Natural Breakfast Syrup (Each),8
fort belvoir upper elementary,Breakfast,Natural Grape Jam (Packet),6
fort belvoir upper elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",5
fort belvoir upper elementary,Breakfast,Mandarin Orange Parfait (Parfait),5
fort belvoir upper elementary,Breakfast,Orange (6 Slices per 1/2 cup),5
fort belvoir upper elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),4
fort belvoir upper elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),4
fort belvoir upper elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),4
fort belvoir upper elementary,Breakfast,Blueberry Bread (1 square),3
fort belvoir upper elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),3
fort belvoir upper elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),3
fort belvoir upper elementary,Breakfast,Strawberry Parfait (Parfait),3
fort belvoir upper elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),3
fort belvoir upper elementary,Breakfast,Applesauce (1/2 Cup),2
fort belvoir upper elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),2
fort belvoir upper elementary,Breakfast,Blueberry Muffin Top (Muffin Top),2
fort belvoir upper elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),2
fort belvoir upper elementary,Breakfast,"Parfait, Triple Berry (Parfait)",2
fort belvoir upper elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",2
fort belvoir upper elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
fort belvoir upper elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),1
fort belvoir upper elementary,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),1
fort belvoir upper elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),1
fort belvoir upper elementary,Breakfast,Biscuit (Biscuit),1
fort belvoir upper elementary,Breakfast,Bottled Water (Bottle),1
fort belvoir upper elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),1
fort belvoir upper elementary,Breakfast,Chilled Pineapple (1/2 cup),1
fort belvoir upper elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),1
fort belvoir upper elementary,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",1
fort belvoir upper elementary,Breakfast,Golden Delicious Apple (Each),1
fort belvoir upper elementary,Breakfast,IW Applesauce Cup (Each),1
fort belvoir upper elementary,Breakfast,Mini Maple Waffles (Package),1
fort hunt elementary,Breakfast,Apple Juice (Each),40
fort hunt elementary,Breakfast,Orange Tangerine Juice (Each),21
fort hunt elementary,Breakfast,1% White Milk (Each),18
fort hunt elementary,Breakfast,Mini Maple Pancakes (Package),18
fort hunt elementary,Breakfast,Bagel (Bagel),9
fort hunt elementary,Breakfast,Cream Cheese (Each),7
fort hunt elementary,Breakfast,Honey Cheerios Cereal (Each),7
fort hunt elementary,Breakfast,Red Delicious Apple (Each - serving),7
fort hunt elementary,Breakfast,Cinnamon Chex Cereal (Each),6
fort hunt elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",6
fort hunt elementary,Breakfast,Blueberry Chex Cereal (Each),5
fort hunt elementary,Breakfast,Fat Free White Milk (Each),5
fort hunt elementary,Breakfast,Banana (Each),4
fort hunt elementary,Breakfast,String Cheese (1 Stick),4
fort hunt elementary,Breakfast,Natural Breakfast Syrup (Each),3
fort hunt elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),2
fort hunt elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",2
fort hunt elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),2
fort hunt elementary,Breakfast,Mandarin Orange Parfait (Parfait),2
fort hunt elementary,Breakfast,Natural Grape Jam (Packet),2
fort hunt elementary,Breakfast,Orange (6 Slices per 1/2 cup),2
fort hunt elementary,Breakfast,Applesauce (1/2 Cup),1
fort hunt elementary,Breakfast,Blueberry Bread (1 square),1
fort hunt elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
fort hunt elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
fort hunt elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
fort hunt elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
fort hunt elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
fort hunt elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
fort hunt elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
fort hunt elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
fort hunt elementary,Breakfast,Strawberry Parfait (Parfait),1
fort hunt elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
fox mill elementary,Breakfast,Apple Juice (Each),26
fox mill elementary,Breakfast,Orange Tangerine Juice (Each),14
fox mill elementary,Breakfast,1% White Milk (Each),12
fox mill elementary,Breakfast,Mini Maple Pancakes (Package),12
fox mill elementary,Breakfast,Bagel (Bagel),6
fox mill elementary,Breakfast,Cinnamon Chex Cereal (Each),4
fox mill elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",4
fox mill elementary,Breakfast,Cream Cheese (Each),4
fox mill elementary,Breakfast,Honey Cheerios Cereal (Each),4
fox mill elementary,Breakfast,Red Delicious Apple (Each - serving),4
fox mill elementary,Breakfast,Banana (Each),3
fox mill elementary,Breakfast,Blueberry Chex Cereal (Each),3
fox mill elementary,Breakfast,Fat Free White Milk (Each),3
fox mill elementary,Breakfast,String Cheese (1 Stick),3
fox mill elementary,Breakfast,Natural Breakfast Syrup (Each),2
fox mill elementary,Breakfast,Natural Grape Jam (Packet),2
fox mill elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
fox mill elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
fox mill elementary,Breakfast,Blueberry Bread (1 square),1
fox mill elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
fox mill elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
fox mill elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
fox mill elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
fox mill elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
fox mill elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
fox mill elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
fox mill elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
fox mill elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
fox mill elementary,Breakfast,Strawberry Parfait (Parfait),1
fox mill elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
franconia elementary,Breakfast,Apple Juice (Each),34
franconia elementary,Breakfast,Orange Tangerine Juice (Each),18
franconia elementary,Breakfast,Mini Maple Pancakes (Package),16
franconia elementary,Breakfast,1% White Milk (Each),15
franconia elementary,Breakfast,Bagel (Bagel),7
franconia elementary,Breakfast,Cream Cheese (Each),6
franconia elementary,Breakfast,Honey Cheerios Cereal (Each),6
franconia elementary,Breakfast,Red Delicious Apple (Each - serving),6
franconia elementary,Breakfast,Cinnamon Chex Cereal (Each),5
franconia elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",5
franconia elementary,Breakfast,Banana (Each),4
franconia elementary,Breakfast,Blueberry Chex Cereal (Each),4
franconia elementary,Breakfast,Fat Free White Milk (Each),4
franconia elementary,Breakfast,String Cheese (1 Stick),4
franconia elementary,Breakfast,Natural Breakfast Syrup (Each),3
franconia elementary,Breakfast,Natural Grape Jam (Packet),2
franconia elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
franconia elementary,Breakfast,Applesauce (1/2 Cup),1
franconia elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
franconia elementary,Breakfast,Blueberry Bread (1 square),1
franconia elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
franconia elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
franconia elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
franconia elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
franconia elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
franconia elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
franconia elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
franconia elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
franconia elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
franconia elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
franconia elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
franconia elementary,Breakfast,Strawberry Parfait (Parfait),1
franconia elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
franklin middle,Breakfast,Apple Juice (Each),37
franklin middle,Breakfast,Orange Tangerine Juice (Each),20
franklin middle,Breakfast,Mini Maple Pancakes (Package),17
franklin middle,Breakfast,1% White Milk (Each),16
franklin middle,Breakfast,Bagel (Bagel),8
franklin middle,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",6
franklin middle,Breakfast,Cream Cheese (Each),6
franklin middle,Breakfast,Honey Cheerios Cereal (Each),6
franklin middle,Breakfast,Red Delicious Apple (Each - serving),6
franklin middle,Breakfast,Cinnamon Chex Cereal (Each),5
franklin middle,Breakfast,Banana (Each),4
franklin middle,Breakfast,Blueberry Chex Cereal (Each),4
franklin middle,Breakfast,Fat Free White Milk (Each),4
franklin middle,Breakfast,String Cheese (1 Stick),4
franklin middle,Breakfast,Natural Breakfast Syrup (Each),3
franklin middle,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",2
franklin middle,Breakfast,Mandarin Orange Parfait (Parfait),2
franklin middle,Breakfast,Natural Grape Jam (Packet),2
franklin middle,Breakfast,Orange (6 Slices per 1/2 cup),2
franklin middle,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
franklin middle,Breakfast,Applesauce (1/2 Cup),1
franklin middle,Breakfast,Blueberry Bread (1 square),1
franklin middle,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
franklin middle,Breakfast,Blueberry Muffin Top (Muffin Top),1
franklin middle,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
franklin middle,Breakfast,Chilled Peaches (1/2 cup (drained)),1
franklin middle,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
franklin middle,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
franklin middle,Breakfast,Orange Slices (3 slices per 1/4 cup),1
franklin middle,Breakfast,"Parfait, Triple Berry (Parfait)",1
franklin middle,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
franklin middle,Breakfast,Strawberry Parfait (Parfait),1
franklin middle,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
franklin sherman elementary,Breakfast,Apple Juice (Each),21
franklin sherman elementary,Breakfast,Orange Tangerine Juice (Each),11
franklin sherman elementary,Breakfast,Mini Maple Pancakes (Package),10
franklin sherman elementary,Breakfast,1% White Milk (Each),9
franklin sherman elementary,Breakfast,Bagel (Bagel),4
franklin sherman elementary,Breakfast,Cinnamon Chex Cereal (Each),3
franklin sherman elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",3
franklin sherman elementary,Breakfast,Cream Cheese (Each),3
franklin sherman elementary,Breakfast,Honey Cheerios Cereal (Each),3
franklin sherman elementary,Breakfast,Red Delicious Apple (Each - serving),3
franklin sherman elementary,Breakfast,Banana (Each),2
franklin sherman elementary,Breakfast,Blueberry Chex Cereal (Each),2
franklin sherman elementary,Breakfast,Fat Free White Milk (Each),2
franklin sherman elementary,Breakfast,Natural Breakfast Syrup (Each),2
franklin sherman elementary,Breakfast,String Cheese (1 Stick),2
franklin sherman elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
franklin sherman elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
franklin sherman elementary,Breakfast,Blueberry Bread (1 square),1
franklin sherman elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
franklin sherman elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
franklin sherman elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
franklin sherman elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
franklin sherman elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
franklin sherman elementary,Breakfast,Natural Grape Jam (Packet),1
franklin sherman elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
franklin sherman elementary,Breakfast,Strawberry Parfait (Parfait),1
franklin sherman elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
freedom hill elementary,Breakfast,Apple Juice (Each),52
freedom hill elementary,Breakfast,Orange Tangerine Juice (Each),28
freedom hill elementary,Breakfast,Mini Maple Pancakes (Package),24
freedom hill elementary,Breakfast,1% White Milk (Each),23
freedom hill elementary,Breakfast,Bagel (Bagel),11
freedom hill elementary,Breakfast,Cream Cheese (Each),9
