school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered_reimbursable,offered_non-reimbursable,offered_total,served_reimbursable,served_non-reimbursable,served_total,discarded_total,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total,Calories,Total Fat (g),Saturated Fat (g),Cholesterol (mg),Sodium (mg),Carbohydrate (g),Dietary Fiber (g),Total Sugars (g),Added Sugars (g),Protein (g),Vitamin A (IU),Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Calcium (mg),Iron (mg),Potassium (mg),Category,Sub-Category,Served
mason crest elementary,2025-05-12,20038,Fat Free White Milk (Each),20,0,20,20,4,0,4,1.32,0,0.0,0.0,1.32,16.0,80.0,5.28,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-12,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,3,3,0,3,1.44,0,0.0,0.0,1.44,0.0,0.0,0.0,1.44,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
mason crest elementary,2025-05-13,20001,1% White Milk (Each),154,0,154,159,145,0,145,52.2,1,0.63,0.36,52.56,13.0,8.18,4.68,57.24,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-13,20038,Fat Free White Milk (Each),20,0,20,20,5,0,5,1.65,0,0.0,0.0,1.65,15.0,75.0,4.95,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-13,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,2,2,0,2,0.96,0,0.0,0.0,0.96,0.0,0.0,0.0,0.96,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
mason crest elementary,2025-05-14,20001,1% White Milk (Each),152,0,152,173,162,0,162,58.32,1,0.58,0.36,58.68,10.0,5.78,3.6,62.28,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-14,20038,Fat Free White Milk (Each),20,0,20,20,5,0,5,1.65,0,0.0,0.0,1.65,15.0,75.0,4.95,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-14,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,2,2,0,2,0.96,0,0.0,0.0,0.96,0.0,0.0,0.0,0.96,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
mason crest elementary,2025-05-15,20001,1% White Milk (Each),152,0,152,161,141,0,141,50.76,1,0.62,0.36,51.12,19.0,11.8,6.84,57.96,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-15,20038,Fat Free White Milk (Each),20,0,20,20,5,0,5,1.65,0,0.0,0.0,1.65,15.0,75.0,4.95,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-15,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,2,2,0,2,0.96,0,0.0,0.0,0.96,0.0,0.0,0.0,0.96,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
mason crest elementary,2025-05-16,20001,1% White Milk (Each),152,0,152,174,156,0,156,56.16,1,0.57,0.36,56.52,17.0,9.77,6.12,62.64,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-16,20038,Fat Free White Milk (Each),20,0,20,20,5,0,5,1.65,0,0.0,0.0,1.65,15.0,75.0,4.95,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-16,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,3,3,0,3,1.44,0,0.0,0.0,1.44,0.0,0.0,0.0,1.44,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
mason crest elementary,2025-05-19,20001,1% White Milk (Each),158,0,158,147,122,0,122,43.92,0,0.0,0.0,43.92,25.0,17.01,9.0,52.92,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-19,20038,Fat Free White Milk (Each),20,0,20,20,5,0,5,1.65,0,0.0,0.0,1.65,15.0,75.0,4.95,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-19,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,3,3,0,3,1.44,0,0.0,0.0,1.44,0.0,0.0,0.0,1.44,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
mason crest elementary,2025-05-20,20001,1% White Milk (Each),160,0,160,164,153,0,153,55.08,1,0.61,0.36,55.44,10.0,6.1,3.6,59.04,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-20,20038,Fat Free White Milk (Each),20,0,20,20,5,0,5,1.65,0,0.0,0.0,1.65,15.0,75.0,4.95,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-20,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,3,3,0,3,1.44,0,0.0,0.0,1.44,0.0,0.0,0.0,1.44,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
mason crest elementary,2025-05-21,20001,1% White Milk (Each),157,0,157,192,181,0,181,65.16,1,0.52,0.36,65.52,10.0,5.21,3.6,69.12,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-21,20038,Fat Free White Milk (Each),10,0,10,20,5,0,5,1.65,0,0.0,0.0,1.65,15.0,75.0,4.95,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-21,20043,"Lactose Free, White Milk (Each)",0,0,0,50,25,0,25,14.5,0,0.0,0.0,14.5,25.0,50.0,14.5,29.0,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
mason crest elementary,2025-05-21,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,3,3,0,3,1.44,0,0.0,0.0,1.44,0.0,0.0,0.0,1.44,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
mason crest elementary,2025-05-22,20001,1% White Milk (Each),158,0,158,152,136,0,136,48.96,1,0.66,0.36,49.32,15.0,9.87,5.4,54.72,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-22,20038,Fat Free White Milk (Each),20,0,20,10,4,0,4,1.32,0,0.0,0.0,1.32,6.0,60.0,1.98,3.3,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-22,20043,"Lactose Free, White Milk (Each)",0,0,0,33,31,0,31,17.98,0,0.0,0.0,17.98,2.0,6.06,1.16,19.14,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
mason crest elementary,2025-05-23,20001,1% White Milk (Each),158,0,158,175,163,0,163,58.68,1,0.57,0.36,59.04,11.0,6.29,3.96,63.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-23,20038,Fat Free White Milk (Each),20,0,20,10,5,0,5,1.65,0,0.0,0.0,1.65,5.0,50.0,1.65,3.3,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-23,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
mason crest elementary,2025-05-27,20001,1% White Milk (Each),148,0,148,151,131,0,131,47.16,1,0.66,0.36,47.52,19.0,12.58,6.84,54.36,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-27,20038,Fat Free White Milk (Each),20,0,20,20,5,0,5,1.65,0,0.0,0.0,1.65,15.0,75.0,4.95,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-27,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
mason crest elementary,2025-05-28,20001,1% White Milk (Each),158,0,158,163,135,14,149,53.64,1,0.61,0.36,54.0,13.0,7.98,4.68,58.68,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-28,20038,Fat Free White Milk (Each),20,0,20,20,5,0,5,1.65,0,0.0,0.0,1.65,15.0,75.0,4.95,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-28,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
mason crest elementary,2025-05-29,20001,1% White Milk (Each),158,0,158,151,147,0,147,52.92,1,0.66,0.36,53.28,3.0,1.99,1.08,54.36,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-29,20038,Fat Free White Milk (Each),20,0,20,20,5,0,5,1.65,0,0.0,0.0,1.65,15.0,75.0,4.95,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-29,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
mason crest elementary,2025-05-30,20001,1% White Milk (Each),158,0,158,289,175,96,271,97.56,1,0.35,0.36,97.92,17.0,5.88,6.12,104.04,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-30,20038,Fat Free White Milk (Each),20,0,20,20,5,0,5,1.65,0,0.0,0.0,1.65,15.0,75.0,4.95,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mason crest elementary,2025-05-30,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
mclean high,2025-05-01,20001,1% White Milk (Each),56,0,56,56,28,0,28,10.08,0,0.0,0.0,10.08,28.0,50.0,10.08,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-01,20038,Fat Free White Milk (Each),46,0,46,46,14,0,14,4.62,0,0.0,0.0,4.62,32.0,69.57,10.56,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-02,20001,1% White Milk (Each),56,0,56,56,28,0,28,10.08,0,0.0,0.0,10.08,28.0,50.0,10.08,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-02,20038,Fat Free White Milk (Each),46,0,46,46,16,0,16,5.28,0,0.0,0.0,5.28,30.0,65.22,9.9,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-05,20001,1% White Milk (Each),56,0,56,56,32,0,32,11.52,0,0.0,0.0,11.52,24.0,42.86,8.64,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-05,20038,Fat Free White Milk (Each),46,0,46,46,6,0,6,1.98,0,0.0,0.0,1.98,40.0,86.96,13.2,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-06,20001,1% White Milk (Each),56,0,56,56,26,0,26,9.36,0,0.0,0.0,9.36,30.0,53.57,10.8,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-06,20038,Fat Free White Milk (Each),46,0,46,46,43,0,43,14.19,0,0.0,0.0,14.19,3.0,6.52,0.99,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-07,20001,1% White Milk (Each),56,0,56,56,28,0,28,10.08,0,0.0,0.0,10.08,28.0,50.0,10.08,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-07,20038,Fat Free White Milk (Each),46,0,46,46,10,0,10,3.3,0,0.0,0.0,3.3,36.0,78.26,11.88,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-08,20001,1% White Milk (Each),56,0,56,56,28,0,28,10.08,0,0.0,0.0,10.08,28.0,50.0,10.08,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-08,20038,Fat Free White Milk (Each),46,0,46,46,8,0,8,2.64,0,0.0,0.0,2.64,38.0,82.61,12.54,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-09,20001,1% White Milk (Each),56,0,56,56,26,0,26,9.36,0,0.0,0.0,9.36,30.0,53.57,10.8,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-09,20038,Fat Free White Milk (Each),46,0,46,46,10,0,10,3.3,0,0.0,0.0,3.3,36.0,78.26,11.88,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-12,20001,1% White Milk (Each),56,0,56,56,24,0,24,8.64,0,0.0,0.0,8.64,32.0,57.14,11.52,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-12,20038,Fat Free White Milk (Each),46,0,46,46,8,0,8,2.64,0,0.0,0.0,2.64,38.0,82.61,12.54,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-13,20001,1% White Milk (Each),56,0,56,56,20,0,20,7.2,0,0.0,0.0,7.2,36.0,64.29,12.96,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-13,20038,Fat Free White Milk (Each),46,0,46,46,12,0,12,3.96,0,0.0,0.0,3.96,34.0,73.91,11.22,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-14,20001,1% White Milk (Each),56,0,56,56,38,0,38,13.68,0,0.0,0.0,13.68,18.0,32.14,6.48,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-14,20038,Fat Free White Milk (Each),46,0,46,46,12,0,12,3.96,0,0.0,0.0,3.96,34.0,73.91,11.22,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-15,20001,1% White Milk (Each),56,0,56,56,30,0,30,10.8,0,0.0,0.0,10.8,26.0,46.43,9.36,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-15,20038,Fat Free White Milk (Each),46,0,46,46,6,0,6,1.98,0,0.0,0.0,1.98,40.0,86.96,13.2,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-16,20001,1% White Milk (Each),56,0,56,56,54,0,54,19.44,0,0.0,0.0,19.44,2.0,3.57,0.72,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-16,20038,Fat Free White Milk (Each),46,0,46,46,6,0,6,1.98,0,0.0,0.0,1.98,40.0,86.96,13.2,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-19,20001,1% White Milk (Each),56,0,56,56,22,0,22,7.92,0,0.0,0.0,7.92,34.0,60.71,12.24,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-19,20038,Fat Free White Milk (Each),46,0,46,46,6,0,6,1.98,0,0.0,0.0,1.98,40.0,86.96,13.2,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-20,20001,1% White Milk (Each),56,0,56,56,24,0,24,8.64,0,0.0,0.0,8.64,32.0,57.14,11.52,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-20,20038,Fat Free White Milk (Each),46,0,46,46,8,0,8,2.64,0,0.0,0.0,2.64,38.0,82.61,12.54,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-21,20001,1% White Milk (Each),56,0,56,56,28,0,28,10.08,0,0.0,0.0,10.08,28.0,50.0,10.08,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-21,20038,Fat Free White Milk (Each),46,0,46,46,6,0,6,1.98,0,0.0,0.0,1.98,40.0,86.96,13.2,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-22,20001,1% White Milk (Each),45,0,45,45,25,0,25,9.0,0,0.0,0.0,9.0,20.0,44.44,7.2,16.2,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-22,20038,Fat Free White Milk (Each),36,0,36,36,6,0,6,1.98,0,0.0,0.0,1.98,30.0,83.33,9.9,11.88,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-23,20001,1% White Milk (Each),45,0,45,45,29,0,29,10.44,0,0.0,0.0,10.44,16.0,35.56,5.76,16.2,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-23,20038,Fat Free White Milk (Each),36,0,36,36,11,0,11,3.63,0,0.0,0.0,3.63,25.0,69.44,8.25,11.88,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-27,20001,1% White Milk (Each),45,0,45,45,29,0,29,10.44,0,0.0,0.0,10.44,16.0,35.56,5.76,16.2,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-27,20038,Fat Free White Milk (Each),36,0,36,36,6,0,6,1.98,0,0.0,0.0,1.98,30.0,83.33,9.9,11.88,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-28,20001,1% White Milk (Each),46,0,46,63,15,0,15,5.4,0,0.0,0.0,5.4,48.0,76.19,17.28,22.68,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-28,20038,Fat Free White Milk (Each),36,0,36,88,2,0,2,0.66,0,0.0,0.0,0.66,86.0,97.73,28.38,29.04,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-29,20001,1% White Milk (Each),50,0,50,50,16,0,16,5.76,0,0.0,0.0,5.76,34.0,68.0,12.24,18.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-29,20038,Fat Free White Milk (Each),46,0,46,46,6,0,6,1.98,0,0.0,0.0,1.98,40.0,86.96,13.2,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mclean high,2025-05-30,20001,1% White Milk (Each),56,0,56,56,18,0,18,6.48,0,0.0,0.0,6.48,38.0,67.86,13.68,20.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mclean high,2025-05-30,20038,Fat Free White Milk (Each),46,0,46,46,4,0,4,1.32,0,0.0,0.0,1.32,42.0,91.3,13.86,15.18,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mcnair elementary,2025-05-01,20001,1% White Milk (Each),110,0,110,124,124,0,124,44.64,0,0.0,0.0,44.64,0.0,0.0,0.0,44.64,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mcnair elementary,2025-05-01,20038,Fat Free White Milk (Each),18,0,18,54,11,0,11,3.63,0,0.0,0.0,3.63,43.0,79.63,14.19,17.82,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mcnair elementary,2025-05-01,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,4,4,0,4,1.92,0,0.0,0.0,1.92,0.0,0.0,0.0,1.92,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
mcnair elementary,2025-05-01,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
mcnair elementary,2025-05-02,20001,1% White Milk (Each),109,0,109,144,124,0,124,44.64,0,0.0,0.0,44.64,20.0,13.89,7.2,51.84,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mcnair elementary,2025-05-02,20038,Fat Free White Milk (Each),17,0,17,78,11,0,11,3.63,0,0.0,0.0,3.63,67.0,85.9,22.11,25.74,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mcnair elementary,2025-05-02,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,3,3,0,3,1.44,0,0.0,0.0,1.44,0.0,0.0,0.0,1.44,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
mcnair elementary,2025-05-02,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,2,2,0,2,1.58,0,0.0,0.0,1.58,0.0,0.0,0.0,1.58,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
mcnair elementary,2025-05-05,20001,1% White Milk (Each),109,0,109,86,86,0,86,30.96,0,0.0,0.0,30.96,0.0,0.0,0.0,30.96,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mcnair elementary,2025-05-05,20038,Fat Free White Milk (Each),17,0,17,52,24,0,24,7.92,0,0.0,0.0,7.92,28.0,53.85,9.24,17.16,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mcnair elementary,2025-05-05,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,3,3,0,3,1.44,0,0.0,0.0,1.44,0.0,0.0,0.0,1.44,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
mcnair elementary,2025-05-05,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,2,2,0,2,1.58,0,0.0,0.0,1.58,0.0,0.0,0.0,1.58,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
mcnair elementary,2025-05-06,20001,1% White Milk (Each),109,0,109,162,119,0,119,42.84,0,0.0,0.0,42.84,43.0,26.54,15.48,58.32,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mcnair elementary,2025-05-06,20038,Fat Free White Milk (Each),17,0,17,28,17,0,17,5.61,0,0.0,0.0,5.61,11.0,39.29,3.63,9.24,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mcnair elementary,2025-05-06,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,4,4,0,4,1.92,0,0.0,0.0,1.92,0.0,0.0,0.0,1.92,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
mcnair elementary,2025-05-06,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
mcnair elementary,2025-05-07,20001,1% White Milk (Each),110,0,110,156,113,0,113,40.68,7,4.49,2.52,43.2,36.0,23.08,12.96,56.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mcnair elementary,2025-05-07,20038,Fat Free White Milk (Each),18,0,18,55,10,0,10,3.3,0,0.0,0.0,3.3,45.0,81.82,14.85,18.15,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mcnair elementary,2025-05-07,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,3,3,0,3,1.44,0,0.0,0.0,1.44,0.0,0.0,0.0,1.44,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
mcnair elementary,2025-05-07,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,2,2,0,2,1.58,0,0.0,0.0,1.58,0.0,0.0,0.0,1.58,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
mcnair elementary,2025-05-08,20001,1% White Milk (Each),83,0,83,112,105,0,105,37.8,0,0.0,0.0,37.8,7.0,6.25,2.52,40.32,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
mcnair elementary,2025-05-08,20038,Fat Free White Milk (Each),18,0,18,64,23,0,23,7.59,0,0.0,0.0,7.59,41.0,64.06,13.53,21.12,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
mcnair elementary,2025-05-08,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,5,5,0,5,2.4,0,0.0,0.0,2.4,0.0,0.0,0.0,2.4,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
mcnair elementary,2025-05-08,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
mcnair elementary,2025-05-09,20001,1% White Milk (Each),109,0,109,169,162,0,162,58.32,0,0.0,0.0,58.32,7.0,4.14,2.52,60.84,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
