school_name,name,total_offered,total_left_over,net_consumption_rate
Annandale Terrace Elementary,Orange Flavored Dried Cranberries (Each),0,0,0.0
Annandale Terrace Elementary,Orange Tangerine Juice (Each),105,105,0.0
Annandale Terrace Elementary,Original Flavored Dried Cranberries (Package),0,0,0.0
Annandale Terrace Elementary,Raspberry Lemonade Flavored Dried Cranberries (Each),0,0,0.0
Annandale Terrace Elementary,Soft Pretzel (1 pretzel),95,95,0.0
Armstrong Elementary,Alfredo & Basil Lasagna (Each),38,0,100.0
Armstrong Elementary,Apple Cinnamon Bread (Grain for entree) (1 square),44,0,100.0
Armstrong Elementary,Asian Meatball Sub (sandwich),130,0,100.0
Armstrong Elementary,Asian Veggie Sub (sandwich),23,0,100.0
Armstrong Elementary,BBQ Chicken Drumstick (Drumstick),70,0,100.0
Armstrong Elementary,BBQ Chickenless Bites (4 bites),27,0,100.0
Armstrong Elementary,Baked Cheese Sticks (2 Cheese Sticks),90,0,100.0
Armstrong Elementary,Bean and Cheese Pupusa (Pupusa),20,0,100.0
Armstrong Elementary,"Bread, Loco (1/2 piece)",20,0,100.0
Armstrong Elementary,"Bread, Loco (flatbread)",6,0,100.0
Armstrong Elementary,"Carrots, Shredded (Cup)",33,0,100.0
Armstrong Elementary,Celery Sticks (1/2 cup),78,0,100.0
Armstrong Elementary,Celery Sticks (1/4 cup),449,0,100.0
Armstrong Elementary,Chana Masala (1/2 cup),12,0,100.0
Armstrong Elementary,Cheese Quesadilla (Quesadilla),20,0,100.0
Armstrong Elementary,Cheeseburger (Sandwich),10,0,100.0
Armstrong Elementary,Cherry Tomatoes (1/4 cup),388,0,100.0
Armstrong Elementary,Chicken Masala Drumstick (Drumstick),128,0,100.0
Armstrong Elementary,Chicken Tenders Sub (Sandwich),45,0,100.0
Armstrong Elementary,"Chicken, Wings, Pre-Cooked (3 Wings)",15,0,100.0
Armstrong Elementary,Chickenless Bites (2 Bites),116,0,100.0
Armstrong Elementary,Chickpeas (1/2 cup),2,0,100.0
Armstrong Elementary,Chickpeas (1/4 cup),263,0,100.0
Armstrong Elementary,Chickpeas - salad bar entree (1/2 cup),50,0,100.0
Armstrong Elementary,Chilled Mandarin Oranges (1/4 cup (drained)),170,0,100.0
Armstrong Elementary,Cooked  Brown Rice (1 cup cooked),23,0,100.0
Armstrong Elementary,Cooked  Brown Rice (1/2 cup cooked),286,0,100.0
Armstrong Elementary,Corn (1/4 cup (cooked)),90,0,100.0
Armstrong Elementary,Corn (1/4 cup (thawed)),80,0,100.0
Armstrong Elementary,Cucumber Slices (1/4 cup),32,0,100.0
Armstrong Elementary,"Cucumbers (1/4 cup sliced, 3 slices)",95,0,100.0
Armstrong Elementary,Fish Tacos (2 Tacos),117,0,100.0
Armstrong Elementary,"Frozen Berry, Triple Berry Blend (1/4 cup (thawed))",118,0,100.0
Armstrong Elementary,"Frozen, Blueberries (1/2 cup)",40,0,100.0
Armstrong Elementary,Grilled Cheese Sandwich (Sandwich),68,0,100.0
Armstrong Elementary,Hamburger (Sandwich),100,0,100.0
Armstrong Elementary,Lettuce Blend Salad Mix (1 cup),100,0,100.0
Armstrong Elementary,Lettuce Blend Salad Mix (1/2 cup),1495,0,100.0
Armstrong Elementary,Mandarin Orange Pepper Fruit Salsa (1 TBSP),30,0,100.0
Armstrong Elementary,Marinara Sauce (1/2 cup),65,0,100.0
Armstrong Elementary,Nachos with Black Beans and Cheese Sauce (Serving),2,0,100.0
Armstrong Elementary,Nachos with Cheese Sauce (Serving),65,0,100.0
Armstrong Elementary,Nachos with Turkey Barbacoa and Cheese Sauce (Serving),144,0,100.0
Armstrong Elementary,Natural Breakfast Syrup (Each),35,0,100.0
Armstrong Elementary,Orange (1/4 cup),277,0,100.0
Armstrong Elementary,Orange Chicken (4 Bites w/ 1oz sauce),108,0,100.0
Armstrong Elementary,Orange Chickenless Bites (4 bites),50,0,100.0
Armstrong Elementary,Orange Sauce (ounce),50,0,100.0
Armstrong Elementary,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",80,0,100.0
Armstrong Elementary,"Peppers, green, pre-sliced (1/4 cup sliced)",60,0,100.0
Armstrong Elementary,"Peppers, red, pre-sliced (1/4 cup sliced)",130,0,100.0
Armstrong Elementary,Potato Wedges (7 pieces),80,0,100.0
Armstrong Elementary,Pumpkin Bread (1 square),20,0,100.0
Armstrong Elementary,Red Seedless Grapes (8 grapes per 1/4 cup),432,0,100.0
Armstrong Elementary,Roasted Plantains (3 Slices),65,0,100.0
Armstrong Elementary,"Sauce, Spicy Mayo (tbsp)",60,0,100.0
Armstrong Elementary,Sour Cream (2 Tablespoons),75,0,100.0
Armstrong Elementary,Steamed Broccoli (1/2 cup),50,0,100.0
Armstrong Elementary,Strawberry Chex Mix (Package),93,0,100.0
Armstrong Elementary,Strawberry Parfait (Parfait),4,0,100.0
Armstrong Elementary,Sub Roll (Sub Roll),16,0,100.0
Armstrong Elementary,Tex Mex Corn (1/2 cup),100,0,100.0
Armstrong Elementary,Turkey Barbacoa Arepa (1 Arepa + #10 scoop of turkey barbacoa),35,0,100.0
Armstrong Elementary,Turkey Pepperoni Pizza (1.37 oz),6,0,100.0
Armstrong Elementary,Vegan Burger (Sandwich),12,0,100.0
Armstrong Elementary,Vegetable Dumpling (6 dumplings),44,0,100.0
Armstrong Elementary,Whole Strawberries (1/4 cup thawed),30,0,100.0
Armstrong Elementary,Whole Wheat Dinner Roll (2 rolls),32,0,100.0
Armstrong Elementary,Whole Wheat Dinner Roll (Each),82,0,100.0
Armstrong Elementary,Chocolate Chip Cookie (Cookie),904,2,99.77876106194691
Armstrong Elementary,Applesauce (1/4 cup),186,2,98.9247311827957
Armstrong Elementary,Turkey Pepperoni Pizza (Slice),364,5,98.62637362637363
Armstrong Elementary,Red Delicious Apple (Each - serving),270,4,98.51851851851852
Armstrong Elementary,"Salsa, Mild Canned (1.5 oz)",120,2,98.33333333333333
Armstrong Elementary,Baby Carrots (3 baby carrots per 1/4 cup),463,16,96.54427645788337
Armstrong Elementary,Cheese Pizza (Slice),280,10,96.42857142857143
Armstrong Elementary,Applesauce (1/2 Cup),200,8,96.0
Armstrong Elementary,Chicken Tenders (3 tenders),373,15,95.97855227882037
Armstrong Elementary,Golden Delicious Apple (Each),120,5,95.83333333333334
Armstrong Elementary,Apple Slices (3 slices per 1/4 cup),813,37,95.44895448954489
Armstrong Elementary,Grape Tomatoes (1/4 cup),204,10,95.09803921568627
Armstrong Elementary,Broccoli Florets (1/4 cup),428,22,94.85981308411215
Armstrong Elementary,Orange Slices (3 slices per 1/4 cup),362,20,94.47513812154696
Armstrong Elementary,"Apple Slices (3 slices, 1/4 cup)",333,20,93.993993993994
Armstrong Elementary,Apple Juice (Each),293,19,93.51535836177474
Armstrong Elementary,Banana (Each),416,28,93.26923076923077
Armstrong Elementary,Blueberry Bread (1 square),312,24,92.3076923076923
Armstrong Elementary,Black Beans (1/4 Cup),152,12,92.10526315789474
Armstrong Elementary,Orange Tangerine Juice (Each),188,16,91.48936170212765
Armstrong Elementary,Ranch Dressing (1 ounce),955,89,90.68062827225131
Armstrong Elementary,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),331,31,90.6344410876133
Armstrong Elementary,Soft Pretzel (1 pretzel),300,31,89.66666666666666
Armstrong Elementary,Ketchup Packet (Packet),800,92,88.5
Armstrong Elementary,Beef Meatball Sub Sandwich (Sandwich),220,26,88.18181818181819
Armstrong Elementary,Chickenless Bites (4 Bites),75,9,88.0
Armstrong Elementary,Fat Free Chocolate Milk (Each),2330,288,87.63948497854076
Armstrong Elementary,Smartfood RF White Cheddar Popcorn (Each),240,32,86.66666666666667
Armstrong Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",36,6,83.33333333333334
Armstrong Elementary,Italian Dressing (1 ounce),545,92,83.11926605504587
Armstrong Elementary,PB&J Power Pack (Power Packs),666,114,82.88288288288288
Armstrong Elementary,Bottled Water (Bottle),205,37,81.95121951219512
Armstrong Elementary,Cherry Flavored Dried Cranberries (Each),340,67,80.29411764705883
Armstrong Elementary,Chocolate Chip Cookie (1/2 Cookie),402,107,73.38308457711443
Armstrong Elementary,Baby Carrots (6 Baby Carrots per 1/2 cup),43,12,72.09302325581395
Armstrong Elementary,1% Unflavored Shelf-Stable Milk (Each),114,36,68.42105263157895
Armstrong Elementary,Black Beans (1/2 Cup),74,24,67.56756756756756
Armstrong Elementary,Fat Free Unflavored Shelf-Stable Milk (Each),47,16,65.95744680851064
Armstrong Elementary,Mustard Packet (Packet),40,14,65.0
Armstrong Elementary,Strawberry & Banana Yogurt Power Pack (Power Packs),110,41,62.727272727272734
Armstrong Elementary,String Cheese (Each),59,23,61.016949152542374
Armstrong Elementary,Peach Yogurt Power Pack (Power Packs),60,24,60.0
Armstrong Elementary,Cherry Vanilla Yogurt Power Pack (Power Packs),40,17,57.49999999999999
Armstrong Elementary,Raspberry Lemonade Flavored Dried Cranberries (Each),225,108,52.0
Armstrong Elementary,"Peppers, red, pre-sliced (1/2 cup sliced)",48,24,50.0
Armstrong Elementary,1% White Milk (Each),755,381,49.5364238410596
Armstrong Elementary,Fat Free White Milk (Each),676,393,41.86390532544378
Armstrong Elementary,Black Beans - salad bar entree (1/2 cup),33,21,36.36363636363637
Armstrong Elementary,Cheez-Its Crackers (Package),6,4,33.33333333333333
Armstrong Elementary,Assorted  4 oz Yogurt (Container),4,3,25.0
Armstrong Elementary,Chicken & Vegetable Dumplings (6 dumplings),0,0,0.0
Armstrong Elementary,Chilled Peaches (1/4 cup (drained)),0,0,0.0
Armstrong Elementary,Manager's Vegetable Choice (1/4 cup),0,0,0.0
Armstrong Elementary,Orange Flavored Dried Cranberries (Each),0,0,0.0
Armstrong Elementary,Original Flavored Dried Cranberries (Package),0,0,0.0
Armstrong Elementary,Strawberry Flavored Dried Cranberries (Each),0,0,0.0
Armstrong Elementary,Watermelon Flavored Dried Cranberries (Each),0,0,0.0
Baileys Lower Elementary,Alfredo & Basil Lasagna (Each),116,0,100.0
Baileys Lower Elementary,Apple Cinnamon Spread (Each),318,0,100.0
Baileys Lower Elementary,Apple Slices (6 Slices per 1/2 cup),432,0,100.0
Baileys Lower Elementary,Applesauce (1/2 Cup),398,0,100.0
Baileys Lower Elementary,Asian Meatball Sub (sandwich),507,0,100.0
Baileys Lower Elementary,Asian Veggie Sub (sandwich),485,0,100.0
Baileys Lower Elementary,BBQ Vegan Burger (Sandwich),1,0,100.0
Baileys Lower Elementary,Baked Cheese Sticks (2 Cheese Sticks),162,0,100.0
Baileys Lower Elementary,Beef Meatball Sub Sandwich (Sandwich),297,0,100.0
Baileys Lower Elementary,Black Beans (1/2 Cup),170,0,100.0
Baileys Lower Elementary,Black Beans - salad bar entree (1/2 cup),8,0,100.0
Baileys Lower Elementary,"Bread, Loco (1/2 piece)",30,0,100.0
Baileys Lower Elementary,Celery Sticks (1/2 cup),96,0,100.0
Baileys Lower Elementary,Chana Masala (1/2 cup),20,0,100.0
Baileys Lower Elementary,Cheese Pizza (Slice),1138,0,100.0
Baileys Lower Elementary,Cheeseburger (Sandwich),315,0,100.0
Baileys Lower Elementary,Cheez-Its Crackers (Package),810,0,100.0
Baileys Lower Elementary,"Chicken, Bites (4 Bites)",140,0,100.0
Baileys Lower Elementary,Chickenless Bites (2 Bites),684,0,100.0
Baileys Lower Elementary,Chickenless Bites (4 Bites),216,0,100.0
Baileys Lower Elementary,Chickpeas - salad bar entree (1/2 cup),33,0,100.0
Baileys Lower Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),814,0,100.0
Baileys Lower Elementary,Chilled Peaches (1/2 cup (drained)),547,0,100.0
Baileys Lower Elementary,Cooked  Brown Rice (1 cup cooked),325,0,100.0
Baileys Lower Elementary,Corn (1/2 cup (cooked)),385,0,100.0
Baileys Lower Elementary,Cucumber Slices (1/2 cup),51,0,100.0
Baileys Lower Elementary,Cucumber Slices (6 Slices per 1/2 cup),174,0,100.0
Baileys Lower Elementary,Graham Crackers (Package),883,0,100.0
Baileys Lower Elementary,Hamburger (Sandwich),161,0,100.0
Baileys Lower Elementary,Hot Turkey & Cheese (sandwich),75,0,100.0
Baileys Lower Elementary,IW Applesauce Cup (Each),565,0,100.0
Baileys Lower Elementary,"Lactose Free, White Milk (Each)",130,0,100.0
Baileys Lower Elementary,Lettuce Blend Salad Mix (1 cup),681,0,100.0
Baileys Lower Elementary,"Lettuce, Green Salad Mix (1 cup)",136,0,100.0
Baileys Lower Elementary,Mandarin Orange Pepper Fruit Salsa (1 TBSP),40,0,100.0
Baileys Lower Elementary,Marinara Sauce (1/2 cup),87,0,100.0
Baileys Lower Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",54,0,100.0
Baileys Lower Elementary,Nachos with Black Beans and Cheese Sauce (Serving),10,0,100.0
Baileys Lower Elementary,Nachos with Turkey Barbacoa and Cheese Sauce (Serving),202,0,100.0
Baileys Lower Elementary,Orange Chicken (4 Bites w/ 1oz sauce),540,0,100.0
Baileys Lower Elementary,Orange Chickenless Bites (4 bites),210,0,100.0
Baileys Lower Elementary,Orange Sauce (ounce),85,0,100.0
Baileys Lower Elementary,Orange Slices (6 Slices per 1/2 cup),428,0,100.0
Baileys Lower Elementary,"Parfait, Triple Berry (Parfait)",53,0,100.0
Baileys Lower Elementary,"Penne Pasta with Marinara and Beef Meatballs (1/2 cup cooked pasta, 1/2c sauce, 5 meatballs)",48,0,100.0
Baileys Lower Elementary,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",277,0,100.0
Baileys Lower Elementary,"Peppers, red, pre-sliced (1/2 cup sliced)",276,0,100.0
Baileys Lower Elementary,Pineapple Pepper Fruit Salsa (1 TBSP),80,0,100.0
Baileys Lower Elementary,Potato Wedges (4 pieces),138,0,100.0
Baileys Lower Elementary,Red Seedless Grapes (16 grapes per 1/2 cup),1836,0,100.0
Baileys Lower Elementary,Roasted Plantains (3 Slices),51,0,100.0
Baileys Lower Elementary,Roasted Plantains (6 Slices),325,0,100.0
Baileys Lower Elementary,"Salsa, Mild Canned (1.5 oz)",141,0,100.0
Baileys Lower Elementary,"Sandwich, Turkey & Cheese (sandwich)",214,0,100.0
Baileys Lower Elementary,Soft Pretzel (1 pretzel),43,0,100.0
Baileys Lower Elementary,Steamed Baby Carrots (1/2 cup),493,0,100.0
Baileys Lower Elementary,Steamed Broccoli (1/2 cup),325,0,100.0
Baileys Lower Elementary,Strawberry Parfait Power Pack (Power Pack),17,0,100.0
Baileys Lower Elementary,String Cheese (1 Stick),81,0,100.0
Baileys Lower Elementary,"Taco, Turkey Barbacoa, Loco Bread (2 Tacos)",120,0,100.0
Baileys Lower Elementary,Tex Mex Corn (1/2 cup),255,0,100.0
Baileys Lower Elementary,Turkey Pepperoni Pizza (Slice),2071,0,100.0
Baileys Lower Elementary,Vegan Burger (Sandwich),9,0,100.0
Baileys Lower Elementary,Vegetable Dumpling (6 dumplings),233,0,100.0
Baileys Lower Elementary,Whole Wheat Dinner Roll (Each),191,0,100.0
Baileys Lower Elementary,Bean and Cheese Pupusa (Pupusa),436,2,99.54128440366972
Baileys Lower Elementary,Baby Carrots (3 baby carrots per 1/4 cup),339,2,99.41002949852508
Baileys Lower Elementary,Grilled Cheese Sandwich (Sandwich),293,2,99.31740614334471
Baileys Lower Elementary,1% Unflavored Shelf-Stable Milk (Each),215,2,99.06976744186046
Baileys Lower Elementary,Lettuce Blend Salad Mix (1/2 cup),2775,35,98.73873873873875
Baileys Lower Elementary,Ranch Dressing Packet (Packet),225,4,98.22222222222223
Baileys Lower Elementary,Banana (Each),2812,54,98.0796586059744
Baileys Lower Elementary,Chicken Tenders (3 tenders),1300,25,98.07692307692307
Baileys Lower Elementary,Red Delicious Apple (Each - serving),1769,39,97.79536461277559
Baileys Lower Elementary,Red Seedless Grapes (8 grapes per 1/4 cup),1248,30,97.59615384615384
Baileys Lower Elementary,Cheese Quesadilla (Quesadilla),336,10,97.02380952380952
Baileys Lower Elementary,Cooked  Brown Rice (1/2 cup cooked),1190,40,96.63865546218487
Baileys Lower Elementary,Whole Wheat Dinner Roll (2 rolls),1402,50,96.43366619115548
Baileys Lower Elementary,Apple Slices (3 slices per 1/4 cup),5405,196,96.37372802960222
Baileys Lower Elementary,Nachos with Cheese Sauce (Serving),325,12,96.3076923076923
Baileys Lower Elementary,Potato Wedges (7 pieces),260,10,96.15384615384616
Baileys Lower Elementary,Orange Slices (3 slices per 1/4 cup),3825,170,95.55555555555556
Baileys Lower Elementary,Broccoli Florets (1/4 cup),706,38,94.61756373937678
Baileys Lower Elementary,Cherry Tomatoes (1/4 cup),648,35,94.59876543209876
Baileys Lower Elementary,"Quesadilla, Turkey Barbacoa and Cheese (Quesadilla)",257,14,94.55252918287937
Baileys Lower Elementary,Cucumber Slices (1/4 cup),578,34,94.11764705882352
Baileys Lower Elementary,Ketchup Packet (Packet),738,45,93.90243902439023
Baileys Lower Elementary,Gala Apple (Each),250,18,92.80000000000001
Baileys Lower Elementary,Manager's Vegetable Choice (1/4 cup),3744,296,92.09401709401709
Baileys Lower Elementary,Golden Delicious Apple (Each),500,41,91.8
Baileys Lower Elementary,Corn (1/4 cup (thawed)),1024,85,91.69921875
Baileys Lower Elementary,Fish Tacos (2 Tacos),262,22,91.6030534351145
Baileys Lower Elementary,Baby Carrots (6 Baby Carrots per 1/2 cup),550,66,88.0
Baileys Lower Elementary,"Patty, Chicken, Breaded, WG (2 strips)",509,87,82.90766208251473
Baileys Lower Elementary,PB&J Power Pack (Power Packs),2882,493,82.89382373351839
Baileys Lower Elementary,1% White Milk (Each),5463,1108,79.71810360607725
Baileys Lower Elementary,Fat Free Chocolate Milk (Each),10552,2167,79.46360879454132
Baileys Lower Elementary,Strawberry & Banana Yogurt Power Pack (Power Packs),272,59,78.30882352941177
Baileys Lower Elementary,Cherry Vanilla Yogurt Power Pack (Power Packs),344,78,77.32558139534885
Baileys Lower Elementary,Peach Yogurt Power Pack (Power Packs),458,109,76.2008733624454
Baileys Lower Elementary,Ranch Dressing (1 ounce),1630,393,75.88957055214723
Baileys Lower Elementary,Chickpeas (1/4 cup),600,147,75.5
Baileys Lower Elementary,Arepa w/Taco Beef (1 Aprea + #8 scoop of beef),120,31,74.16666666666667
Baileys Lower Elementary,Black Beans (1/4 Cup),210,57,72.85714285714285
Baileys Lower Elementary,Raspberry Lemonade Flavored Dried Cranberries (Each),65,20,69.23076923076923
Baileys Lower Elementary,Watermelon Flavored Dried Cranberries (Each),898,287,68.0400890868597
Baileys Lower Elementary,Mayonnaise Packet (Packet),323,105,67.49226006191951
Baileys Lower Elementary,Cherry Flavored Dried Cranberries (Each),160,58,63.74999999999999
Baileys Lower Elementary,Mustard Packet (Packet),323,120,62.848297213622295
Baileys Lower Elementary,Strawberry Flavored Dried Cranberries (Each),120,46,61.66666666666667
Baileys Lower Elementary,"Sauce, BBQ, HFCS-Free, Bulk, Low-Sodium (2 TBSP)",72,28,61.111111111111114
Baileys Lower Elementary,Italian Dressing (1 ounce),1239,546,55.932203389830505
Baileys Lower Elementary,"Sauce, Spicy Mayo (tbsp)",40,18,55.00000000000001
Baileys Lower Elementary,Fat Free White Milk (Each),923,420,54.49620801733478
Baileys Lower Elementary,Orange Flavored Dried Cranberries (Each),60,29,51.66666666666667
Baileys Upper Elementary,Alfredo & Basil Lasagna (Each),220,0,100.0
Baileys Upper Elementary,Asian Meatball Sub (sandwich),236,0,100.0
Baileys Upper Elementary,Asian Veggie Sub (sandwich),448,0,100.0
Baileys Upper Elementary,Baby Carrots (6 Baby Carrots per 1/2 cup),384,0,100.0
Baileys Upper Elementary,Beef Meatball Sub Sandwich (Sandwich),438,0,100.0
Baileys Upper Elementary,Black Beans (1/2 cup),66,0,100.0
Baileys Upper Elementary,Chana Masala (1/2 cup),24,0,100.0
Baileys Upper Elementary,Cheese Pizza (Slice),485,0,100.0
