school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total,Calories,Total Fat (g),Saturated Fat (g),Cholesterol (mg),Sodium (mg),Carbohydrate (g),Dietary Fiber (g),Total Sugars (g),Added Sugars (g),Protein (g),Vitamin A (IU),Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Calcium (mg),Iron (mg),Potassium (mg),Category,Sub-Category,Served
Thoreau Middle,5/22/2025,20038,Fat Free White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/23/2025,20001,1% White Milk (Each),50,0,50,50,15,0,15,$5.40,0,0.00%,$0.00,$5.40,35,70.00%,$12.60,$18.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/23/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,300,0,300,$105.00,0,0.00%,$0.00,$105.00,0,0.00%,$0.00,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/23/2025,20038,Fat Free White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/27/2025,20001,1% White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/27/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,238,0,238,$83.30,0,0.00%,$0.00,$83.30,62,20.67%,$21.70,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/27/2025,20038,Fat Free White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/28/2025,20001,1% White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/28/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,268,0,268,$93.80,0,0.00%,$0.00,$93.80,32,10.67%,$11.20,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/28/2025,20038,Fat Free White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/29/2025,20001,1% White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/29/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,265,0,265,$92.75,0,0.00%,$0.00,$92.75,35,11.67%,$12.25,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/29/2025,20038,Fat Free White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/30/2025,20001,1% White Milk (Each),50,0,50,50,18,0,18,$6.48,0,0.00%,$0.00,$6.48,32,64.00%,$11.52,$18.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/30/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,283,0,283,$99.05,0,0.00%,$0.00,$99.05,17,5.67%,$5.95,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/30/2025,20038,Fat Free White Milk (Each),50,0,50,50,0,0,0,$0.00,0,0.00%,$0.00,$0.00,50,100.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/01/2025,20001,1% White Milk (Each),110,2,112,157,72,0,72,$25.92,0,0.00%,$0.00,$25.92,85,54.14%,$30.60,$56.52,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/01/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,307,221,0,221,$77.35,0,0.00%,$0.00,$77.35,86,28.01%,$30.10,$107.45,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/01/2025,20038,Fat Free White Milk (Each),25,0,25,75,15,0,15,$4.95,0,0.00%,$0.00,$4.95,60,80.00%,$19.80,$24.75,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/01/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/02/2025,20001,1% White Milk (Each),110,2,112,208,83,2,85,$30.60,0,0.00%,$0.00,$30.60,123,59.13%,$44.28,$74.88,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/02/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,286,238,0,238,$83.30,0,0.00%,$0.00,$83.30,48,16.78%,$16.80,$100.10,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/02/2025,20038,Fat Free White Milk (Each),25,0,25,85,13,0,13,$4.29,0,0.00%,$0.00,$4.29,72,84.71%,$23.76,$28.05,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/02/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/05/2025,20001,1% White Milk (Each),108,2,110,195,70,2,72,$25.92,0,0.00%,$0.00,$25.92,123,63.08%,$44.28,$70.20,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/05/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,320,235,0,235,$82.25,0,0.00%,$0.00,$82.25,85,26.56%,$29.75,$112.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/05/2025,20038,Fat Free White Milk (Each),25,0,25,76,14,0,14,$4.62,0,0.00%,$0.00,$4.62,62,81.58%,$20.46,$25.08,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/05/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/06/2025,20001,1% White Milk (Each),108,2,110,197,81,1,82,$29.52,0,0.00%,$0.00,$29.52,115,58.38%,$41.40,$70.92,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/06/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,320,220,0,220,$77.00,0,0.00%,$0.00,$77.00,100,31.25%,$35.00,$112.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/06/2025,20038,Fat Free White Milk (Each),25,0,25,76,21,0,21,$6.93,0,0.00%,$0.00,$6.93,55,72.37%,$18.15,$25.08,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/06/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/07/2025,20001,1% White Milk (Each),75,0,75,150,42,0,42,$15.12,0,0.00%,$0.00,$15.12,108,72.00%,$38.88,$54.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/07/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,311,214,0,214,$74.90,1,0.32%,$0.35,$75.25,96,30.87%,$33.60,$108.85,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/07/2025,20038,Fat Free White Milk (Each),25,0,25,90,9,0,9,$2.97,0,0.00%,$0.00,$2.97,81,90.00%,$26.73,$29.70,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/08/2025,20001,1% White Milk (Each),108,2,110,183,90,1,91,$32.76,0,0.00%,$0.00,$32.76,92,50.27%,$33.12,$65.88,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/08/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,445,223,0,223,$78.05,0,0.00%,$0.00,$78.05,222,49.89%,$77.70,$155.75,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/08/2025,20038,Fat Free White Milk (Each),25,0,25,113,8,0,8,$2.64,0,0.00%,$0.00,$2.64,105,92.92%,$34.65,$37.29,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/08/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/09/2025,20001,1% White Milk (Each),108,2,110,143,118,2,120,$43.20,0,0.00%,$0.00,$43.20,23,16.08%,$8.28,$51.48,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/09/2025,20002,Fat Free Chocolate Milk (Each),25,0,25,272,244,0,244,$85.40,0,0.00%,$0.00,$85.40,28,10.29%,$9.80,$95.20,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/09/2025,20038,Fat Free White Milk (Each),250,0,250,81,15,0,15,$4.95,0,0.00%,$0.00,$4.95,66,81.48%,$21.78,$26.73,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/09/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/12/2025,20001,1% White Milk (Each),108,2,110,196,78,1,79,$28.44,0,0.00%,$0.00,$28.44,117,59.69%,$42.12,$70.56,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/12/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,278,236,0,236,$82.60,0,0.00%,$0.00,$82.60,42,15.11%,$14.70,$97.30,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/12/2025,20038,Fat Free White Milk (Each),25,0,25,94,15,0,15,$4.95,0,0.00%,$0.00,$4.95,79,84.04%,$26.07,$31.02,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/12/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/13/2025,20001,1% White Milk (Each),108,2,110,139,83,1,84,$30.24,0,0.00%,$0.00,$30.24,55,39.57%,$19.80,$50.04,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/13/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,250,228,0,228,$79.80,0,0.00%,$0.00,$79.80,22,8.80%,$7.70,$87.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/13/2025,20038,Fat Free White Milk (Each),25,0,25,58,13,0,13,$4.29,0,0.00%,$0.00,$4.29,45,77.59%,$14.85,$19.14,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/13/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/14/2025,20001,1% White Milk (Each),108,2,110,229,228,1,229,$82.44,0,0.00%,$0.00,$82.44,0,0.00%,$0.00,$82.44,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/14/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,500,500,0,500,$175.00,0,0.00%,$0.00,$175.00,0,0.00%,$0.00,$175.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/14/2025,20038,Fat Free White Milk (Each),25,0,25,66,66,0,66,$21.78,0,0.00%,$0.00,$21.78,0,0.00%,$0.00,$21.78,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/14/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/15/2025,20001,1% White Milk (Each),110,2,112,196,96,0,96,$34.56,0,0.00%,$0.00,$34.56,100,51.02%,$36.00,$70.56,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/15/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,250,169,0,169,$59.15,0,0.00%,$0.00,$59.15,81,32.40%,$28.35,$87.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/15/2025,20038,Fat Free White Milk (Each),25,0,25,43,4,0,4,$1.32,0,0.00%,$0.00,$1.32,39,90.70%,$12.87,$14.19,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/15/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/16/2025,20001,1% White Milk (Each),110,0,110,230,82,2,84,$30.24,0,0.00%,$0.00,$30.24,146,63.48%,$52.56,$82.80,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/16/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,481,236,0,236,$82.60,0,0.00%,$0.00,$82.60,245,50.94%,$85.75,$168.35,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/16/2025,20038,Fat Free White Milk (Each),25,0,25,69,12,0,12,$3.96,0,0.00%,$0.00,$3.96,57,82.61%,$18.81,$22.77,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/16/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/19/2025,20001,1% White Milk (Each),103,2,105,192,77,1,78,$28.08,0,0.00%,$0.00,$28.08,114,59.38%,$41.04,$69.12,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/19/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,275,212,0,212,$74.20,0,0.00%,$0.00,$74.20,63,22.91%,$22.05,$96.25,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/19/2025,20038,Fat Free White Milk (Each),25,0,25,47,10,0,10,$3.30,0,0.00%,$0.00,$3.30,37,78.72%,$12.21,$15.51,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/19/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/20/2025,20001,1% White Milk (Each),108,2,110,234,74,1,75,$27.00,0,0.00%,$0.00,$27.00,159,67.95%,$57.24,$84.24,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/20/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,489,235,0,235,$82.25,0,0.00%,$0.00,$82.25,254,51.94%,$88.90,$171.15,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/20/2025,20038,Fat Free White Milk (Each),25,0,25,73,15,0,15,$4.95,0,0.00%,$0.00,$4.95,58,79.45%,$19.14,$24.09,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/20/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/21/2025,20001,1% White Milk (Each),108,2,110,141,65,1,66,$23.76,0,0.00%,$0.00,$23.76,75,53.19%,$27.00,$50.76,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/21/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,250,231,0,231,$80.85,0,0.00%,$0.00,$80.85,19,7.60%,$6.65,$87.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/21/2025,20038,Fat Free White Milk (Each),25,0,25,44,15,0,15,$4.95,0,0.00%,$0.00,$4.95,29,65.91%,$9.57,$14.52,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/21/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/22/2025,20001,1% White Milk (Each),108,2,110,323,71,1,72,$25.92,0,0.00%,$0.00,$25.92,251,77.71%,$90.36,$116.28,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/22/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,419,234,0,234,$81.90,0,0.00%,$0.00,$81.90,185,44.15%,$64.75,$146.65,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/22/2025,20038,Fat Free White Milk (Each),25,0,25,60,12,0,12,$3.96,0,0.00%,$0.00,$3.96,48,80.00%,$15.84,$19.80,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/22/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Timber Lane Elementary,5/23/2025,20001,1% White Milk (Each),108,2,110,276,74,1,75,$27.00,0,0.00%,$0.00,$27.00,201,72.83%,$72.36,$99.36,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/23/2025,20002,Fat Free Chocolate Milk (Each),250,0,250,235,208,0,208,$72.80,0,0.00%,$0.00,$72.80,27,11.49%,$9.45,$82.25,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Timber Lane Elementary,5/23/2025,20038,Fat Free White Milk (Each),25,0,25,27,13,0,13,$4.29,0,0.00%,$0.00,$4.29,14,51.85%,$4.62,$8.91,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Timber Lane Elementary,5/23/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
