School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable.1,Non-Reimbursable.1,Total.1,Cost,Total.2,Percent of Offered,Cost.1,Total.3,Percent of Offered.1,Cost.2
Oakton High,5/08/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,15,15,0,15,$8.10,0,0.00%,$0.00,$8.10,0,0.00%,$0.00,$8.10,,,,
Oakton High,5/08/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,15,15,0,15,$8.70,0,0.00%,$0.00,$8.70,0,0.00%,$0.00,$8.70,,,,
Oakton High,5/08/2025,60169,Strawberry Smoothie(8oz portion),0,0,0,24,22,0,22,$18.92,2,8.33%,$1.72,$20.64,0,0.00%,$0.00,$20.64,,,,
Oakton High,5/09/2025,10020,Bagel(Bagel),60,0,60,82,56,1,57,$18.24,0,0.00%,$0.00,$18.24,25,30.49%,$8.00,$26.24,,,,
Oakton High,5/09/2025,10021,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),0,0,0,6,6,0,6,$2.46,0,0.00%,$0.00,$2.46,0,0.00%,$0.00,$2.46,,,,
Oakton High,5/09/2025,10041,Mini Maple Pancakes(Package),40,0,40,71,52,0,52,$20.28,0,0.00%,$0.00,$20.28,19,26.76%,$7.41,$27.69,,,,
Oakton High,5/09/2025,20001,1% White Milk(Each),15,0,15,12,11,0,11,$3.96,0,0.00%,$0.00,$3.96,1,8.33%,$0.36,$4.32,,,,
Oakton High,5/09/2025,20009,Cream Cheese(Each),0,0,0,82,58,0,58,$16.82,0,0.00%,$0.00,$16.82,24,29.27%,$6.96,$23.78,,,,
Oakton High,5/09/2025,20014,Red Delicious Apple(Each - serving),3,0,3,7,4,0,4,$1.32,0,0.00%,$0.00,$1.32,3,42.86%,$0.99,$2.31,,,,
Oakton High,5/09/2025,20017,Orange(6 Slices per 1/2 cup),3,0,3,1,1,0,1,$0.34,0,0.00%,$0.00,$0.34,0,0.00%,$0.00,$0.34,,,,
Oakton High,5/09/2025,20038,Fat Free White Milk(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Oakton High,5/09/2025,30003,Honey Cheerios Cereal(Each),12,0,12,10,3,0,3,$1.77,0,0.00%,$0.00,$1.77,7,70.00%,$4.13,$5.90,,,,
Oakton High,5/09/2025,30004,Blueberry Chex Cereal(Each),8,0,8,9,3,0,3,$1.77,0,0.00%,$0.00,$1.77,6,66.67%,$3.54,$5.31,,,,
Oakton High,5/09/2025,30006,Cinnamon Chex Cereal(Each),8,0,8,9,5,0,5,$2.95,0,0.00%,$0.00,$2.95,4,44.44%,$2.36,$5.31,,,,
Oakton High,5/09/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",20,0,20,31,15,0,15,$8.85,0,0.00%,$0.00,$8.85,16,51.61%,$9.44,$18.29,,,,
Oakton High,5/09/2025,30008,Apple Juice(Each),200,0,200,225,153,0,153,$26.01,0,0.00%,$0.00,$26.01,72,32.00%,$12.24,$38.25,,,,
Oakton High,5/09/2025,30009,Orange Tangerine Juice(Each),40,0,40,65,17,0,17,$2.89,0,0.00%,$0.00,$2.89,48,73.85%,$8.16,$11.05,,,,
Oakton High,5/09/2025,30051,Natural Grape Jam(Packet),1,0,1,21,4,0,4,$0.36,0,0.00%,$0.00,$0.36,17,80.95%,$1.53,$1.89,,,,
Oakton High,5/09/2025,30093,Natural Breakfast Syrup(Each),10,0,10,20,8,0,8,$1.60,0,0.00%,$0.00,$1.60,12,60.00%,$2.40,$4.00,,,,
Oakton High,5/09/2025,30097,Bottled Water(Bottle),20,0,20,40,30,0,30,$4.80,0,0.00%,$0.00,$4.80,10,25.00%,$1.60,$6.40,,,,
Oakton High,5/09/2025,60034,Mandarin Orange Parfait(Parfait),0,0,0,9,9,0,9,$8.91,0,0.00%,$0.00,$8.91,0,0.00%,$0.00,$8.91,,,,
Oakton High,5/09/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,2,1,0,1,$0.68,0,0.00%,$0.00,$0.68,1,50.00%,$0.68,$1.36,,,,
Oakton High,5/09/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,24,24,0,24,$12.96,0,0.00%,$0.00,$12.96,0,0.00%,$0.00,$12.96,,,,
Oakton High,5/09/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,12,12,0,12,$6.96,0,0.00%,$0.00,$6.96,0,0.00%,$0.00,$6.96,,,,
Oakton High,5/09/2025,60169,Strawberry Smoothie(8oz portion),0,0,0,24,24,0,24,$20.64,0,0.00%,$0.00,$20.64,0,0.00%,$0.00,$20.64,,,,
Oakton High,5/12/2025,10020,Bagel(Bagel),48,0,48,85,49,0,49,$15.68,0,0.00%,$0.00,$15.68,36,42.35%,$11.52,$27.20,,,,
Oakton High,5/12/2025,10041,Mini Maple Pancakes(Package),48,0,48,50,50,0,50,$19.50,0,0.00%,$0.00,$19.50,0,0.00%,$0.00,$19.50,,,,
Oakton High,5/12/2025,20001,1% White Milk(Each),11,0,11,10,10,0,10,$3.60,0,0.00%,$0.00,$3.60,0,0.00%,$0.00,$3.60,,,,
Oakton High,5/12/2025,20009,Cream Cheese(Each),50,0,50,64,45,0,45,$13.05,0,0.00%,$0.00,$13.05,19,29.69%,$5.51,$18.56,,,,
Oakton High,5/12/2025,20014,Red Delicious Apple(Each - serving),3,0,3,3,3,0,3,$0.99,0,0.00%,$0.00,$0.99,0,0.00%,$0.00,$0.99,,,,
Oakton High,5/12/2025,20017,Orange(6 Slices per 1/2 cup),3,0,3,4,1,0,1,$0.34,0,0.00%,$0.00,$0.34,3,75.00%,$1.02,$1.36,,,,
Oakton High,5/12/2025,20038,Fat Free White Milk(Each),3,0,3,4,4,0,4,$1.32,0,0.00%,$0.00,$1.32,0,0.00%,$0.00,$1.32,,,,
Oakton High,5/12/2025,30003,Honey Cheerios Cereal(Each),4,0,4,8,8,0,8,$4.72,0,0.00%,$0.00,$4.72,0,0.00%,$0.00,$4.72,,,,
Oakton High,5/12/2025,30004,Blueberry Chex Cereal(Each),4,0,4,8,5,0,5,$2.95,0,0.00%,$0.00,$2.95,3,37.50%,$1.77,$4.72,,,,
Oakton High,5/12/2025,30006,Cinnamon Chex Cereal(Each),4,0,4,8,3,0,3,$1.77,0,0.00%,$0.00,$1.77,5,62.50%,$2.95,$4.72,,,,
Oakton High,5/12/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",20,0,20,24,21,0,21,$12.39,0,0.00%,$0.00,$12.39,3,12.50%,$1.77,$14.16,,,,
Oakton High,5/12/2025,30008,Apple Juice(Each),200,0,200,232,175,0,175,$29.75,0,0.00%,$0.00,$29.75,57,24.57%,$9.69,$39.44,,,,
Oakton High,5/12/2025,30009,Orange Tangerine Juice(Each),20,0,20,88,28,0,28,$4.76,0,0.00%,$0.00,$4.76,60,68.18%,$10.20,$14.96,,,,
Oakton High,5/12/2025,30051,Natural Grape Jam(Packet),2,0,2,22,7,0,7,$0.63,0,0.00%,$0.00,$0.63,15,68.18%,$1.35,$1.98,,,,
Oakton High,5/12/2025,30093,Natural Breakfast Syrup(Each),7,0,7,16,8,0,8,$1.60,0,0.00%,$0.00,$1.60,8,50.00%,$1.60,$3.20,,,,
Oakton High,5/12/2025,30097,Bottled Water(Bottle),20,0,20,30,27,0,27,$4.32,0,0.00%,$0.00,$4.32,3,10.00%,$0.48,$4.80,,,,
Oakton High,5/12/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,11,6,0,6,$4.08,0,0.00%,$0.00,$4.08,5,45.45%,$3.40,$7.48,,,,
Oakton High,5/12/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,73,56,0,56,$30.24,0,0.00%,$0.00,$30.24,17,23.29%,$9.18,$39.42,,,,
Oakton High,5/12/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,24,21,0,21,$12.18,0,0.00%,$0.00,$12.18,3,12.50%,$1.74,$13.92,,,,
Oakton High,5/13/2025,10020,Bagel(Bagel),48,0,48,66,51,0,51,$16.32,0,0.00%,$0.00,$16.32,15,22.73%,$4.80,$21.12,,,,
Oakton High,5/13/2025,10041,Mini Maple Pancakes(Package),48,0,48,50,49,0,49,$19.11,1,2.00%,$0.39,$19.50,0,0.00%,$0.00,$19.50,,,,
Oakton High,5/13/2025,20001,1% White Milk(Each),11,0,11,10,7,0,7,$2.52,0,0.00%,$0.00,$2.52,3,30.00%,$1.08,$3.60,,,,
Oakton High,5/13/2025,20009,Cream Cheese(Each),50,0,50,59,44,0,44,$12.76,0,0.00%,$0.00,$12.76,15,25.42%,$4.35,$17.11,,,,
Oakton High,5/13/2025,20014,Red Delicious Apple(Each - serving),3,0,3,18,1,0,1,$0.33,0,0.00%,$0.00,$0.33,17,94.44%,$5.61,$5.94,,,,
Oakton High,5/13/2025,20017,Orange(6 Slices per 1/2 cup),3,0,3,3,3,0,3,$1.02,0,0.00%,$0.00,$1.02,0,0.00%,$0.00,$1.02,,,,
Oakton High,5/13/2025,20038,Fat Free White Milk(Each),3,0,3,5,4,0,4,$1.32,0,0.00%,$0.00,$1.32,1,20.00%,$0.33,$1.65,,,,
Oakton High,5/13/2025,30003,Honey Cheerios Cereal(Each),4,0,4,8,8,0,8,$4.72,0,0.00%,$0.00,$4.72,0,0.00%,$0.00,$4.72,,,,
Oakton High,5/13/2025,30004,Blueberry Chex Cereal(Each),4,0,4,8,3,0,3,$1.77,0,0.00%,$0.00,$1.77,5,62.50%,$2.95,$4.72,,,,
Oakton High,5/13/2025,30006,Cinnamon Chex Cereal(Each),4,0,4,8,3,0,3,$1.77,0,0.00%,$0.00,$1.77,5,62.50%,$2.95,$4.72,,,,
Oakton High,5/13/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",20,0,20,24,23,0,23,$13.57,0,0.00%,$0.00,$13.57,1,4.17%,$0.59,$14.16,,,,
Oakton High,5/13/2025,30008,Apple Juice(Each),200,0,200,217,160,0,160,$27.20,0,0.00%,$0.00,$27.20,57,26.27%,$9.69,$36.89,,,,
Oakton High,5/13/2025,30009,Orange Tangerine Juice(Each),20,0,20,100,22,0,22,$3.74,0,0.00%,$0.00,$3.74,78,78.00%,$13.26,$17.00,,,,
Oakton High,5/13/2025,30051,Natural Grape Jam(Packet),2,0,2,20,1,0,1,$0.09,0,0.00%,$0.00,$0.09,19,95.00%,$1.71,$1.80,,,,
Oakton High,5/13/2025,30093,Natural Breakfast Syrup(Each),7,0,7,16,9,0,9,$1.80,0,0.00%,$0.00,$1.80,7,43.75%,$1.40,$3.20,,,,
Oakton High,5/13/2025,30097,Bottled Water(Bottle),20,0,20,31,19,0,19,$3.04,0,0.00%,$0.00,$3.04,12,38.71%,$1.92,$4.96,,,,
Oakton High,5/13/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,5,5,0,5,$3.40,0,0.00%,$0.00,$3.40,0,0.00%,$0.00,$3.40,,,,
Oakton High,5/13/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,51,36,0,36,$19.44,0,0.00%,$0.00,$19.44,15,29.41%,$8.10,$27.54,,,,
Oakton High,5/13/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,36,33,0,33,$19.14,2,5.56%,$1.16,$20.30,1,2.78%,$0.58,$20.88,,,,
Oakton High,5/14/2025,10020,Bagel(Bagel),48,0,48,43,38,0,38,$12.16,0,0.00%,$0.00,$12.16,5,11.63%,$1.60,$13.76,,,,
Oakton High,5/14/2025,10041,Mini Maple Pancakes(Package),48,0,48,50,48,0,48,$18.72,2,4.00%,$0.78,$19.50,0,0.00%,$0.00,$19.50,,,,
Oakton High,5/14/2025,20001,1% White Milk(Each),11,0,11,10,8,0,8,$2.88,0,0.00%,$0.00,$2.88,2,20.00%,$0.72,$3.60,,,,
Oakton High,5/14/2025,20009,Cream Cheese(Each),50,0,50,75,65,0,65,$18.85,0,0.00%,$0.00,$18.85,10,13.33%,$2.90,$21.75,,,,
Oakton High,5/14/2025,20014,Red Delicious Apple(Each - serving),3,0,3,6,3,0,3,$0.99,0,0.00%,$0.00,$0.99,3,50.00%,$0.99,$1.98,,,,
Oakton High,5/14/2025,20031,Banana(Each),3,0,3,10,8,0,8,$1.68,0,0.00%,$0.00,$1.68,2,20.00%,$0.42,$2.10,,,,
Oakton High,5/14/2025,20038,Fat Free White Milk(Each),3,0,3,7,5,0,5,$1.65,0,0.00%,$0.00,$1.65,2,28.57%,$0.66,$2.31,,,,
Oakton High,5/14/2025,30003,Honey Cheerios Cereal(Each),4,0,4,8,7,0,7,$4.13,0,0.00%,$0.00,$4.13,1,12.50%,$0.59,$4.72,,,,
Oakton High,5/14/2025,30004,Blueberry Chex Cereal(Each),4,0,4,8,4,0,4,$2.36,0,0.00%,$0.00,$2.36,4,50.00%,$2.36,$4.72,,,,
Oakton High,5/14/2025,30006,Cinnamon Chex Cereal(Each),4,0,4,8,4,0,4,$2.36,0,0.00%,$0.00,$2.36,4,50.00%,$2.36,$4.72,,,,
Oakton High,5/14/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",20,0,20,24,21,0,21,$12.39,1,4.17%,$0.59,$12.98,2,8.33%,$1.18,$14.16,,,,
Oakton High,5/14/2025,30008,Apple Juice(Each),200,0,200,217,166,0,166,$28.22,0,0.00%,$0.00,$28.22,51,23.50%,$8.67,$36.89,,,,
Oakton High,5/14/2025,30009,Orange Tangerine Juice(Each),20,0,20,78,24,0,24,$4.08,0,0.00%,$0.00,$4.08,54,69.23%,$9.18,$13.26,,,,
Oakton High,5/14/2025,30051,Natural Grape Jam(Packet),2,0,2,19,2,0,2,$0.18,0,0.00%,$0.00,$0.18,17,89.47%,$1.53,$1.71,,,,
Oakton High,5/14/2025,30093,Natural Breakfast Syrup(Each),7,0,7,7,7,0,7,$1.40,0,0.00%,$0.00,$1.40,0,0.00%,$0.00,$1.40,,,,
Oakton High,5/14/2025,30097,Bottled Water(Bottle),20,0,20,22,16,0,16,$2.56,0,0.00%,$0.00,$2.56,6,27.27%,$0.96,$3.52,,,,
Oakton High,5/14/2025,60034,Mandarin Orange Parfait(Parfait),0,0,0,6,3,0,3,$2.97,0,0.00%,$0.00,$2.97,3,50.00%,$2.97,$5.94,,,,
Oakton High,5/14/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,6,5,0,5,$3.40,0,0.00%,$0.00,$3.40,1,16.67%,$0.68,$4.08,,,,
Oakton High,5/14/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,40,22,0,22,$11.88,0,0.00%,$0.00,$11.88,18,45.00%,$9.72,$21.60,,,,
Oakton High,5/14/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,50,43,0,43,$24.94,0,0.00%,$0.00,$24.94,7,14.00%,$4.06,$29.00,,,,
Oakton High,5/15/2025,10020,Bagel(Bagel),48,0,48,68,60,0,60,$19.20,0,0.00%,$0.00,$19.20,8,11.76%,$2.56,$21.76,,,,
Oakton High,5/15/2025,10041,Mini Maple Pancakes(Package),48,0,48,50,50,0,50,$19.50,0,0.00%,$0.00,$19.50,0,0.00%,$0.00,$19.50,,,,
Oakton High,5/15/2025,20001,1% White Milk(Each),11,0,11,15,15,0,15,$5.40,0,0.00%,$0.00,$5.40,0,0.00%,$0.00,$5.40,,,,
Oakton High,5/15/2025,20009,Cream Cheese(Each),50,0,50,60,55,0,55,$15.95,0,0.00%,$0.00,$15.95,5,8.33%,$1.45,$17.40,,,,
Oakton High,5/15/2025,20014,Red Delicious Apple(Each - serving),3,0,3,15,11,0,11,$3.63,0,0.00%,$0.00,$3.63,4,26.67%,$1.32,$4.95,,,,
Oakton High,5/15/2025,20031,Banana(Each),3,0,3,12,11,0,11,$2.31,0,0.00%,$0.00,$2.31,1,8.33%,$0.21,$2.52,,,,
Oakton High,5/15/2025,20038,Fat Free White Milk(Each),3,0,3,5,3,0,3,$0.99,0,0.00%,$0.00,$0.99,2,40.00%,$0.66,$1.65,,,,
Oakton High,5/15/2025,30003,Honey Cheerios Cereal(Each),4,0,4,8,6,0,6,$3.54,0,0.00%,$0.00,$3.54,2,25.00%,$1.18,$4.72,,,,
Oakton High,5/15/2025,30004,Blueberry Chex Cereal(Each),4,0,4,8,8,0,8,$4.72,0,0.00%,$0.00,$4.72,0,0.00%,$0.00,$4.72,,,,
Oakton High,5/15/2025,30006,Cinnamon Chex Cereal(Each),4,0,4,8,5,0,5,$2.95,0,0.00%,$0.00,$2.95,3,37.50%,$1.77,$4.72,,,,
Oakton High,5/15/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",20,0,20,24,19,0,19,$11.21,0,0.00%,$0.00,$11.21,5,20.83%,$2.95,$14.16,,,,
Oakton High,5/15/2025,30008,Apple Juice(Each),200,0,200,211,179,0,179,$30.43,0,0.00%,$0.00,$30.43,32,15.17%,$5.44,$35.87,,,,
Oakton High,5/15/2025,30009,Orange Tangerine Juice(Each),20,0,20,54,24,0,24,$4.08,0,0.00%,$0.00,$4.08,30,55.56%,$5.10,$9.18,,,,
Oakton High,5/15/2025,30051,Natural Grape Jam(Packet),2,0,2,22,7,0,7,$0.63,0,0.00%,$0.00,$0.63,15,68.18%,$1.35,$1.98,,,,
Oakton High,5/15/2025,30097,Bottled Water(Bottle),20,0,20,30,16,0,16,$2.56,0,0.00%,$0.00,$2.56,14,46.67%,$2.24,$4.80,,,,
Oakton High,5/15/2025,60034,Mandarin Orange Parfait(Parfait),3,0,3,3,2,0,2,$1.98,1,33.33%,$0.99,$2.97,0,0.00%,$0.00,$2.97,,,,
Oakton High,5/15/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,7,4,0,4,$2.72,3,42.86%,$2.04,$4.76,0,0.00%,$0.00,$4.76,,,,
Oakton High,5/15/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,42,35,0,35,$18.90,0,0.00%,$0.00,$18.90,7,16.67%,$3.78,$22.68,,,,
Oakton High,5/15/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,45,45,0,45,$26.10,0,0.00%,$0.00,$26.10,0,0.00%,$0.00,$26.10,,,,
Oakton High,5/16/2025,10020,Bagel(Bagel),48,0,48,82,54,0,54,$17.28,0,0.00%,$0.00,$17.28,28,34.15%,$8.96,$26.24,,,,
Oakton High,5/16/2025,10041,Mini Maple Pancakes(Package),48,0,48,50,49,0,49,$19.11,0,0.00%,$0.00,$19.11,1,2.00%,$0.39,$19.50,,,,
Oakton High,5/16/2025,20001,1% White Milk(Each),11,0,11,15,11,0,11,$3.96,0,0.00%,$0.00,$3.96,4,26.67%,$1.44,$5.40,,,,
Oakton High,5/16/2025,20009,Cream Cheese(Each),50,0,50,55,38,0,38,$11.02,0,0.00%,$0.00,$11.02,17,30.91%,$4.93,$15.95,,,,
Oakton High,5/16/2025,20014,Red Delicious Apple(Each - serving),3,0,3,4,1,0,1,$0.33,0,0.00%,$0.00,$0.33,3,75.00%,$0.99,$1.32,,,,
Oakton High,5/16/2025,20017,Orange(6 Slices per 1/2 cup),3,0,3,5,2,0,2,$0.68,0,0.00%,$0.00,$0.68,3,60.00%,$1.02,$1.70,,,,
Oakton High,5/16/2025,20031,Banana(Each),3,0,3,1,1,0,1,$0.21,0,0.00%,$0.00,$0.21,0,0.00%,$0.00,$0.21,,,,
Oakton High,5/16/2025,20038,Fat Free White Milk(Each),3,0,3,5,5,0,5,$1.65,0,0.00%,$0.00,$1.65,0,0.00%,$0.00,$1.65,,,,
Oakton High,5/16/2025,30003,Honey Cheerios Cereal(Each),4,0,4,8,5,0,5,$2.95,0,0.00%,$0.00,$2.95,3,37.50%,$1.77,$4.72,,,,
Oakton High,5/16/2025,30004,Blueberry Chex Cereal(Each),4,0,4,8,1,0,1,$0.59,0,0.00%,$0.00,$0.59,7,87.50%,$4.13,$4.72,,,,
Oakton High,5/16/2025,30006,Cinnamon Chex Cereal(Each),4,0,4,8,4,0,4,$2.36,0,0.00%,$0.00,$2.36,4,50.00%,$2.36,$4.72,,,,
Oakton High,5/16/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",20,0,20,24,16,0,16,$9.44,0,0.00%,$0.00,$9.44,8,33.33%,$4.72,$14.16,,,,
Oakton High,5/16/2025,30008,Apple Juice(Each),200,0,200,232,171,0,171,$29.07,0,0.00%,$0.00,$29.07,61,26.29%,$10.37,$39.44,,,,
Oakton High,5/16/2025,30009,Orange Tangerine Juice(Each),20,0,20,70,21,0,21,$3.57,0,0.00%,$0.00,$3.57,49,70.00%,$8.33,$11.90,,,,
Oakton High,5/16/2025,30051,Natural Grape Jam(Packet),2,0,2,23,5,0,5,$0.45,0,0.00%,$0.00,$0.45,18,78.26%,$1.62,$2.07,,,,
Oakton High,5/16/2025,30097,Bottled Water(Bottle),20,0,20,35,24,0,24,$3.84,0,0.00%,$0.00,$3.84,11,31.43%,$1.76,$5.60,,,,
Oakton High,5/16/2025,60034,Mandarin Orange Parfait(Parfait),3,0,3,4,1,0,1,$0.99,0,0.00%,$0.00,$0.99,3,75.00%,$2.97,$3.96,,,,
Oakton High,5/16/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,6,6,0,6,$4.08,0,0.00%,$0.00,$4.08,0,0.00%,$0.00,$4.08,,,,
Oakton High,5/16/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,52,29,0,29,$15.66,0,0.00%,$0.00,$15.66,23,44.23%,$12.42,$28.08,,,,
Oakton High,5/16/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,48,44,0,44,$25.52,0,0.00%,$0.00,$25.52,4,8.33%,$2.32,$27.84,,,,
Oakton High,5/19/2025,10020,Bagel(Bagel),50,0,50,70,61,0,61,$19.52,0,0.00%,$0.00,$19.52,9,12.86%,$2.88,$22.40,,,,
Oakton High,5/19/2025,10041,Mini Maple Pancakes(Package),50,0,50,51,48,0,48,$18.72,0,0.00%,$0.00,$18.72,3,5.88%,$1.17,$19.89,,,,
Oakton High,5/19/2025,20001,1% White Milk(Each),15,0,15,15,11,0,11,$3.96,0,0.00%,$0.00,$3.96,4,26.67%,$1.44,$5.40,,,,
Oakton High,5/19/2025,20009,Cream Cheese(Each),50,0,50,77,54,0,54,$15.66,0,0.00%,$0.00,$15.66,23,29.87%,$6.67,$22.33,,,,
Oakton High,5/19/2025,20014,Red Delicious Apple(Each - serving),3,0,3,16,4,0,4,$1.32,0,0.00%,$0.00,$1.32,12,75.00%,$3.96,$5.28,,,,
Oakton High,5/19/2025,20017,Orange(6 Slices per 1/2 cup),3,0,3,3,3,0,3,$1.02,0,0.00%,$0.00,$1.02,0,0.00%,$0.00,$1.02,,,,
Oakton High,5/19/2025,20038,Fat Free White Milk(Each),4,0,4,5,3,0,3,$0.99,0,0.00%,$0.00,$0.99,2,40.00%,$0.66,$1.65,,,,
Oakton High,5/19/2025,30003,Honey Cheerios Cereal(Each),8,0,8,8,6,0,6,$3.54,0,0.00%,$0.00,$3.54,2,25.00%,$1.18,$4.72,,,,
Oakton High,5/19/2025,30004,Blueberry Chex Cereal(Each),8,0,8,8,2,0,2,$1.18,0,0.00%,$0.00,$1.18,6,75.00%,$3.54,$4.72,,,,
Oakton High,5/19/2025,30006,Cinnamon Chex Cereal(Each),8,0,8,8,5,0,5,$2.95,0,0.00%,$0.00,$2.95,3,37.50%,$1.77,$4.72,,,,
Oakton High,5/19/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",24,0,24,24,16,0,16,$9.44,0,0.00%,$0.00,$9.44,8,33.33%,$4.72,$14.16,,,,
Oakton High,5/19/2025,30008,Apple Juice(Each),200,0,200,221,171,0,171,$29.07,0,0.00%,$0.00,$29.07,50,22.62%,$8.50,$37.57,,,,
Oakton High,5/19/2025,30009,Orange Tangerine Juice(Each),45,0,45,89,29,0,29,$4.93,0,0.00%,$0.00,$4.93,60,67.42%,$10.20,$15.13,,,,
Oakton High,5/19/2025,30051,Natural Grape Jam(Packet),12,0,12,22,7,0,7,$0.63,0,0.00%,$0.00,$0.63,15,68.18%,$1.35,$1.98,,,,
Oakton High,5/19/2025,30097,Bottled Water(Bottle),20,0,20,36,24,0,24,$3.84,0,0.00%,$0.00,$3.84,12,33.33%,$1.92,$5.76,,,,
Oakton High,5/19/2025,60034,Mandarin Orange Parfait(Parfait),3,0,3,3,3,0,3,$2.97,0,0.00%,$0.00,$2.97,0,0.00%,$0.00,$2.97,,,,
Oakton High,5/19/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,10,10,0,10,$6.80,0,0.00%,$0.00,$6.80,0,0.00%,$0.00,$6.80,,,,
Oakton High,5/19/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,27,27,0,27,$14.58,0,0.00%,$0.00,$14.58,0,0.00%,$0.00,$14.58,,,,
Oakton High,5/19/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,52,37,0,37,$21.46,0,0.00%,$0.00,$21.46,15,28.85%,$8.70,$30.16,,,,
Oakton High,5/20/2025,10020,Bagel(Bagel),50,0,50,79,47,0,47,$15.04,0,0.00%,$0.00,$15.04,32,40.51%,$10.24,$25.28,,,,
Oakton High,5/20/2025,10041,Mini Maple Pancakes(Package),50,0,50,73,66,0,66,$25.74,0,0.00%,$0.00,$25.74,7,9.59%,$2.73,$28.47,,,,
Oakton High,5/20/2025,20001,1% White Milk(Each),15,0,15,15,13,0,13,$4.68,0,0.00%,$0.00,$4.68,2,13.33%,$0.72,$5.40,,,,
Oakton High,5/20/2025,20009,Cream Cheese(Each),50,0,50,73,41,0,41,$11.89,0,0.00%,$0.00,$11.89,32,43.84%,$9.28,$21.17,,,,
Oakton High,5/20/2025,20014,Red Delicious Apple(Each - serving),3,0,3,2,2,0,2,$0.66,0,0.00%,$0.00,$0.66,0,0.00%,$0.00,$0.66,,,,
Oakton High,5/20/2025,20017,Orange(6 Slices per 1/2 cup),3,0,3,3,2,0,2,$0.68,0,0.00%,$0.00,$0.68,1,33.33%,$0.34,$1.02,,,,
Oakton High,5/20/2025,20038,Fat Free White Milk(Each),4,0,4,5,4,0,4,$1.32,0,0.00%,$0.00,$1.32,1,20.00%,$0.33,$1.65,,,,
Oakton High,5/20/2025,30003,Honey Cheerios Cereal(Each),8,0,8,8,1,0,1,$0.59,0,0.00%,$0.00,$0.59,7,87.50%,$4.13,$4.72,,,,
Oakton High,5/20/2025,30004,Blueberry Chex Cereal(Each),8,0,8,8,3,0,3,$1.77,0,0.00%,$0.00,$1.77,5,62.50%,$2.95,$4.72,,,,
Oakton High,5/20/2025,30006,Cinnamon Chex Cereal(Each),8,0,8,8,4,0,4,$2.36,0,0.00%,$0.00,$2.36,4,50.00%,$2.36,$4.72,,,,
Oakton High,5/20/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",24,0,24,24,17,0,17,$10.03,0,0.00%,$0.00,$10.03,7,29.17%,$4.13,$14.16,,,,
Oakton High,5/20/2025,30008,Apple Juice(Each),200,0,200,217,163,0,163,$27.71,0,0.00%,$0.00,$27.71,54,24.88%,$9.18,$36.89,,,,
Oakton High,5/20/2025,30009,Orange Tangerine Juice(Each),45,0,45,60,26,0,26,$4.42,0,0.00%,$0.00,$4.42,34,56.67%,$5.78,$10.20,,,,
