time_of_day,school_code,school_name,date,item,description,total,free_meals,reduced_price_meals,full_price_meals,adults,alac_student,alac_adult,earned_student,earned_adult,earned_alac_student,earned_alac_adult,adj_alac,adj_meal
lunch,348,GUNSTON_ELEMENTARY,4/30/25,1353,NACHOS W/ TURKEY BARBACOA & CHEESE SAUCE ES,16,4,1,9,2,0,0,0,0,0,0,0,0
lunch,348,GUNSTON_ELEMENTARY,4/30/25,1372,CHEESE QUESADILLA ELEMENTARY,16,13,0,3,0,0,0,0,0,0,0,0,0
lunch,348,GUNSTON_ELEMENTARY,4/30/25,138,SIMPLY CHEX,9,0,0,0,0,9,0,0,0,0,0,0,0
lunch,348,GUNSTON_ELEMENTARY,4/30/25,1399,ALC LUNCH ENTREE ELEMENTARY,14,0,0,0,0,14,0,0,0,0,0,0,0
lunch,348,GUNSTON_ELEMENTARY,4/30/25,145,CHEEZ-IT,14,0,0,0,0,14,0,0,0,0,0,0,0
lunch,348,GUNSTON_ELEMENTARY,4/30/25,188,$1.00 WATER 16.9oz,23,0,0,0,0,23,0,0,0,0,0,0,0
lunch,348,GUNSTON_ELEMENTARY,4/30/25,600,ALC VEGETABLE/FRUIT,3,0,0,0,0,3,0,0,0,0,0,0,0
lunch,348,GUNSTON_ELEMENTARY,4/30/25,700,ALC MILK,6,0,0,0,0,6,0,0,0,0,0,0,0
lunch,348,GUNSTON_ELEMENTARY,4/30/25,807,$1PRETZEL,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,348,GUNSTON_ELEMENTARY,4/30/25,833,$1.25 POPCORN,64,0,0,0,0,64,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,1098,MANAGERS CHOICE,52,18,6,27,1,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,1115,PBJ POWER PACK ELEMENTARY,76,24,6,46,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,1124,YOGURT POWER PACK ELEMENTARY,25,5,0,20,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,1131,CHEESEBURGER ELEMENTARY,102,35,3,60,0,1,0,0,3,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,1175,SALAD BAR ELEMENTARY,8,4,0,3,1,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,1226,VEGAN BURGER ELEMENTARY,1,1,0,0,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,1399,ALC LUNCH ENTREE ELEMENTARY,8,0,0,0,0,8,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,145,CHEEZ-IT,33,0,0,0,0,33,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,188,$1.00 WATER 16.9oz,15,0,0,0,0,14,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,700,ALC MILK,4,0,0,0,0,4,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,717,ALCJUICE 4OZ $.75,13,0,0,0,0,13,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,807,$1PRETZEL,41,0,0,0,0,40,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,810,ALC $1 YOGURT OZ,4,1,0,0,0,0,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/2/25,825,STRING CHEESE,12,0,0,0,0,12,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,105,$1.25 CHIPS,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,1098,MANAGERS CHOICE,25,10,2,13,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,1111,ORANGE CHICKEN ELEMENTARY,76,27,3,39,3,0,0,0,4,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,1115,PBJ POWER PACK ELEMENTARY,86,27,8,51,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,1119,GRILLED CHEESE SANDWICH ELEMENTARY,15,6,1,8,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,1124,YOGURT POWER PACK ELEMENTARY,30,13,0,17,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,1126,HOT TURKEY AND CHEESE SANDWICH ELEMENTARY,2,1,1,0,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,1131,CHEESEBURGER ELEMENTARY,3,3,0,0,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,1175,SALAD BAR ELEMENTARY,4,0,0,3,0,1,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,1354,CHICKENLESS BITES W/ ORANGE SAUCE W/RICE,23,5,1,17,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,1399,ALC LUNCH ENTREE ELEMENTARY,5,0,0,0,0,5,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,145,CHEEZ-IT,23,0,0,0,0,23,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,188,$1.00 WATER 16.9oz,22,0,0,0,0,20,2,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,600,ALC VEGETABLE/FRUIT,9,0,0,0,0,9,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,700,ALC MILK,7,0,0,0,0,7,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,717,ALCJUICE 4OZ $.75,14,0,0,0,0,14,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,807,$1PRETZEL,41,0,0,0,0,40,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,810,ALC $1 YOGURT OZ,4,1,0,0,0,0,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,825,STRING CHEESE,8,0,0,0,0,8,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/3/25,833,$1.25 POPCORN,63,0,0,0,0,63,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,1107,CHEESE PIZZA ELEMENTARY,172,54,9,108,1,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,1111,ORANGE CHICKEN ELEMENTARY,18,2,0,16,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,1112,PEPPERONI PIZZA ELEMENTARY,79,27,4,42,2,0,0,0,4,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,1115,PBJ POWER PACK ELEMENTARY,38,10,2,26,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,1124,YOGURT POWER PACK ELEMENTARY,17,6,0,11,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,1175,SALAD BAR ELEMENTARY,2,0,0,2,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,138,SIMPLY CHEX,26,0,0,0,0,26,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,1399,ALC LUNCH ENTREE ELEMENTARY,9,0,0,0,0,9,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,145,CHEEZ-IT,44,0,0,0,0,44,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,188,$1.00 WATER 16.9oz,20,0,0,0,0,19,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,600,ALC VEGETABLE/FRUIT,3,0,0,0,0,2,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,700,ALC MILK,4,0,0,0,0,3,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,717,ALCJUICE 4OZ $.75,13,0,0,0,0,13,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,807,$1PRETZEL,41,0,0,0,0,41,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,810,ALC $1 YOGURT OZ,4,3,0,0,0,0,3,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/4/25,825,STRING CHEESE,16,0,0,0,0,16,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,1098,MANAGERS CHOICE,16,7,1,8,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,1115,PBJ POWER PACK ELEMENTARY,62,21,3,38,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,1124,YOGURT POWER PACK ELEMENTARY,20,11,1,8,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,1131,CHEESEBURGER ELEMENTARY,143,47,6,85,1,0,0,0,4,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,1175,SALAD BAR ELEMENTARY,1,0,0,1,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,1226,VEGAN BURGER ELEMENTARY,5,1,0,4,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,1399,ALC LUNCH ENTREE ELEMENTARY,4,0,0,0,0,4,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,145,CHEEZ-IT,19,0,0,0,0,19,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,188,$1.00 WATER 16.9oz,12,0,0,0,0,11,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,600,ALC VEGETABLE/FRUIT,28,0,0,0,0,28,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,700,ALC MILK,14,0,0,0,0,14,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,717,ALCJUICE 4OZ $.75,9,0,0,0,0,9,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,807,$1PRETZEL,19,0,0,0,0,19,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,810,ALC $1 YOGURT OZ,4,3,0,0,0,0,3,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/7/25,825,STRING CHEESE,6,0,0,0,0,6,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,1098,MANAGERS CHOICE,7,3,1,3,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,1107,CHEESE PIZZA ELEMENTARY,1,0,0,0,0,0,0,0,1,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,1115,PBJ POWER PACK ELEMENTARY,36,11,2,23,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,1119,GRILLED CHEESE SANDWICH ELEMENTARY,2,0,0,2,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,1122,PASTA W/ MEATBALLS ELEMENTARY,61,18,0,38,1,0,0,0,3,0,1,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,1124,YOGURT POWER PACK ELEMENTARY,10,2,0,8,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,1131,CHEESEBURGER ELEMENTARY,12,2,1,9,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,1140,CHEESE STIX ELEMENTARY,157,64,11,77,3,2,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,1175,SALAD BAR ELEMENTARY,2,0,0,2,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,1353,NACHOS W/ TURKEY BARBACOA & CHEESE SAUCE ES,1,0,0,1,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,1399,ALC LUNCH ENTREE ELEMENTARY,19,0,0,0,0,16,3,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,145,CHEEZ-IT,19,0,0,0,0,19,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,188,$1.00 WATER 16.9oz,21,0,0,0,0,18,3,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,340,COOKIE,195,0,0,0,0,192,3,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,600,ALC VEGETABLE/FRUIT,5,0,0,0,0,5,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,700,ALC MILK,7,0,0,0,0,6,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,717,ALCJUICE 4OZ $.75,6,0,0,0,0,6,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,807,$1PRETZEL,20,0,0,0,0,20,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,810,ALC $1 YOGURT OZ,4,4,0,0,0,0,4,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/8/25,825,STRING CHEESE,6,0,0,0,0,6,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,1098,MANAGERS CHOICE,1,0,0,1,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,1115,PBJ POWER PACK ELEMENTARY,51,16,8,27,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,1119,GRILLED CHEESE SANDWICH ELEMENTARY,14,6,2,6,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,1124,YOGURT POWER PACK ELEMENTARY,14,4,0,10,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,1140,CHEESE STIX ELEMENTARY,15,10,1,4,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,1175,SALAD BAR ELEMENTARY,1,0,0,1,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,1178,NACHOS W/ CHEESE ELEMENTARY,107,34,2,69,0,0,0,0,1,0,1,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,1220,NACHO W/ BLACK BEANS&CHEESE SAUCE ELEMENTARY,3,0,0,3,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,1353,NACHOS W/ TURKEY BARBACOA & CHEESE SAUCE ES,50,17,0,28,3,0,0,0,2,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,1399,ALC LUNCH ENTREE ELEMENTARY,6,0,0,0,0,6,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,145,CHEEZ-IT,21,0,0,0,0,21,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,188,$1.00 WATER 16.9oz,25,0,0,0,0,23,2,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,340,COOKIE,11,0,0,0,0,11,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,600,ALC VEGETABLE/FRUIT,2,0,0,0,0,2,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,700,ALC MILK,10,0,0,0,0,9,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,717,ALCJUICE 4OZ $.75,11,0,0,0,0,11,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,807,$1PRETZEL,31,0,0,0,0,29,2,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,810,ALC $1 YOGURT OZ,4,3,0,0,0,0,3,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,825,STRING CHEESE,16,0,0,0,0,15,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/9/25,833,$1.25 POPCORN,68,0,0,0,0,67,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,1098,MANAGERS CHOICE,19,8,0,9,2,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,1115,PBJ POWER PACK ELEMENTARY,104,32,9,63,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,1119,GRILLED CHEESE SANDWICH ELEMENTARY,14,7,1,6,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,1124,YOGURT POWER PACK ELEMENTARY,40,17,0,23,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,1175,SALAD BAR ELEMENTARY,3,1,0,2,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,1178,NACHOS W/ CHEESE ELEMENTARY,38,14,3,21,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,1399,ALC LUNCH ENTREE ELEMENTARY,3,0,0,0,0,3,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,1407,ASIAN BEEF MEATBALL SUB-ES,27,4,1,18,0,0,0,0,4,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,1408,ASIAN VEGGIE SUB-ES,1,1,0,0,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,145,CHEEZ-IT,28,0,0,0,0,28,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,188,$1.00 WATER 16.9oz,17,0,0,0,0,16,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,700,ALC MILK,12,0,0,0,0,11,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,717,ALCJUICE 4OZ $.75,17,0,0,0,0,17,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,807,$1PRETZEL,28,0,0,0,0,28,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,810,ALC $1 YOGURT OZ,4,1,0,0,0,0,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/10/25,825,STRING CHEESE,10,0,0,0,0,10,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,1098,MANAGERS CHOICE,6,2,1,3,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,1107,CHEESE PIZZA ELEMENTARY,165,48,7,110,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,1112,PEPPERONI PIZZA ELEMENTARY,88,32,3,48,1,0,0,0,4,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,1115,PBJ POWER PACK ELEMENTARY,33,9,3,21,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,1124,YOGURT POWER PACK ELEMENTARY,17,4,0,13,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,1175,SALAD BAR ELEMENTARY,3,0,0,2,1,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,1399,ALC LUNCH ENTREE ELEMENTARY,14,0,0,0,0,14,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,1407,ASIAN BEEF MEATBALL SUB-ES,8,3,0,5,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,145,CHEEZ-IT,52,0,0,0,0,52,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,188,$1.00 WATER 16.9oz,13,0,0,0,0,12,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,700,ALC MILK,2,0,0,0,0,2,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,717,ALCJUICE 4OZ $.75,15,0,0,0,0,15,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,807,$1PRETZEL,46,0,0,0,0,45,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,810,ALC $1 YOGURT OZ,4,2,0,0,0,0,2,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/11/25,825,STRING CHEESE,17,0,0,0,0,17,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/21/25,1098,MANAGERS CHOICE,50,21,3,25,1,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/21/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/21/25,1115,PBJ POWER PACK ELEMENTARY,80,32,4,44,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/21/25,1124,YOGURT POWER PACK ELEMENTARY,59,28,1,30,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/21/25,1399,ALC LUNCH ENTREE ELEMENTARY,4,0,0,0,0,4,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/21/25,145,CHEEZ-IT,2,0,0,0,0,2,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/21/25,188,$1.00 WATER 16.9oz,15,0,0,0,0,14,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/21/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/21/25,717,ALCJUICE 4OZ $.75,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/21/25,825,STRING CHEESE,2,0,0,0,0,2,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,1098,MANAGERS CHOICE,55,19,3,33,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,1115,PBJ POWER PACK ELEMENTARY,98,30,7,61,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,1124,YOGURT POWER PACK ELEMENTARY,53,20,0,33,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,1175,SALAD BAR ELEMENTARY,2,0,0,2,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,1192,FIELD TRIP LUNCH ELEMENTARY,1,1,0,0,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,1365,BEAN & CHEESE PUPUSA-ES,36,16,4,15,0,1,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,1399,ALC LUNCH ENTREE ELEMENTARY,2,0,0,0,0,2,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,1409,FISH TACOS ON TORTILLA-ES,1,0,0,1,0,0,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,1422,TURKEY BARBACOA AREPAS W/ CHEESE ES,22,4,0,13,1,0,0,0,4,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,145,CHEEZ-IT,18,0,0,0,0,18,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,188,$1.00 WATER 16.9oz,15,0,0,0,0,14,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,340,COOKIE,175,0,0,0,0,174,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,600,ALC VEGETABLE/FRUIT,3,0,0,0,0,3,0,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,700,ALC MILK,7,0,0,0,0,6,1,0,0,0,0,0,0
lunch,352,NEWINGTON_FOREST_ELEMENTARY,4/22/25,717,ALCJUICE 4OZ $.75,7,0,0,0,0,7,0,0,0,0,0,0,0
